Step,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes),DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX
8600,-68.15140394273246,-78.15140394273246,-78.15140394273246
8603,-66.97501870142334,-76.97501870142334,-76.97501870142334
8606,-66.74367555455869,-76.74367555455869,-76.74367555455869
8609,-67.50364154473552,-77.50364154473552,-77.50364154473552
8612,-67.8549002115928,-77.8549002115928,-77.8549002115928
8615,-68.37269882651324,-78.37269882651324,-78.37269882651324
8618,-67.71132791533644,-77.71132791533644,-77.71132791533644
8621,-67.00583344288783,-77.00583344288783,-77.00583344288783
8624,-67.62619861674938,-77.62619861674938,-77.62619861674938
8627,-67.37550866483231,-77.37550866483231,-77.37550866483231
8630,-67.44942926760149,-77.44942926760149,-77.44942926760149
8633,-67.72301923429117,-77.72301923429117,-77.72301923429117
8636,-68.07260943912114,-78.07260943912114,-78.07260943912114
8639,-69.33163686931627,-79.33163686931627,-79.33163686931627
8642,-67.43462881745683,-77.43462881745683,-77.43462881745683
8645,-66.39574096626309,-76.39574096626309,-76.39574096626309
8648,-67.25971802807177,-77.25971802807177,-77.25971802807177
8651,-67.3427266067115,-77.3427266067115,-77.3427266067115
8654,-68.76013462938982,-78.76013462938982,-78.76013462938982
8657,-69.20186569315253,-79.20186569315253,-79.20186569315253
8660,-68.4313035726217,-78.4313035726217,-78.4313035726217
8663,-68.67300057982423,-78.67300057982423,-78.67300057982423
8666,-68.65307505676475,-78.65307505676475,-78.65307505676475
8669,-68.85448768334022,-78.85448768334022,-78.85448768334022
8672,-68.84349693922431,-78.84349693922431,-78.84349693922431
8675,-68.74121963883991,-78.74121963883991,-78.74121963883991
8678,-69.12514306412041,-79.12514306412041,-79.12514306412041
8681,-69.16027968314039,-79.16027968314039,-79.16027968314039
8684,-71.17728529813503,-81.17728529813503,-81.17728529813503
8687,-70.66299136835839,-80.66299136835839,-80.66299136835839
8690,-71.52433652394174,-81.52433652394174,-81.52433652394174
8693,-69.57031251646806,-79.57031251646806,-79.57031251646806
8696,-69.70056645904634,-79.70056645904634,-79.70056645904634
8699,-69.38700111175592,-79.38700111175592,-79.38700111175592
8702,-69.5731860801906,-79.5731860801906,-79.5731860801906
8705,-68.70812550993652,-78.70812550993652,-78.70812550993652
8708,-69.33076872279635,-79.33076872279635,-79.33076872279635
8711,-68.50865605446126,-78.50865605446126,-78.50865605446126
8714,-68.73257093496771,-78.73257093496771,-78.73257093496771
8717,-69.96723842833798,-79.96723842833798,-79.96723842833798
8720,-70.54751193331192,-80.54751193331192,-80.54751193331192
8723,-70.59274414963127,-80.59274414963127,-80.59274414963127
8726,-71.0249028061152,-81.0249028061152,-81.0249028061152
8729,-71.66190887742519,-81.66190887742519,-81.66190887742519
8732,-74.9580047991703,-84.9580047991703,-84.9580047991703
8735,-74.98260042692809,-84.98260042692809,-84.98260042692809
8738,-73.91264369652775,-83.91264369652775,-83.91264369652775
8741,-73.84448818459903,-83.84448818459903,-83.84448818459903
8744,-75.09251065293323,-85.09251065293323,-85.09251065293323
8747,-74.47590148873083,-84.47590148873083,-84.47590148873083
8750,-74.6422264379936,-84.6422264379936,-84.6422264379936
8753,-72.80045477763092,-82.80045477763092,-82.80045477763092
8756,-73.49761309322874,-83.49761309322874,-83.49761309322874
8759,-73.43283962441379,-83.43283962441379,-83.43283962441379
8762,-74.81707694380674,-84.81707694380674,-84.81707694380674
8765,-75.20100609965733,-85.20100609965733,-85.20100609965733
8768,-77.20233878171263,-87.20233878171263,-87.20233878171263
8771,-78.3407903830489,-88.3407903830489,-88.3407903830489
8774,-79.77025992987141,-89.77025992987141,-89.77025992987141
8777,-81.1080701193506,-91.1080701193506,-91.1080701193506
8780,-80.38655996583742,-90.38655996583742,-90.38655996583742
8783,-80.1940419545164,-90.1940419545164,-90.1940419545164
8786,-80.16706158338482,-90.16706158338482,-90.16706158338482
8789,-79.54061029423161,-89.54061029423161,-89.54061029423161
8792,-80.04213435122062,-90.04213435122062,-90.04213435122062
8795,-80.16216851459428,-90.16216851459428,-90.16216851459428
8798,-79.1470933999875,-89.1470933999875,-89.1470933999875
8801,-80.3145102491847,-90.3145102491847,-90.3145102491847
8804,-79.87905811380837,-89.87905811380837,-89.87905811380837
8807,-79.84949576422507,-89.84949576422507,-89.84949576422507
8810,-80.81256483564118,-90.81256483564118,-90.81256483564118
8813,-80.17802653873358,-90.17802653873358,-90.17802653873358
8816,-81.50479215466687,-91.50479215466687,-91.50479215466687
8819,-82.06845289156348,-92.06845289156348,-92.06845289156348
8822,-82.88353028357798,-92.88353028357798,-92.88353028357798
8825,-82.84686302217244,-92.84686302217244,-92.84686302217244
8828,-82.42547272599694,-92.42547272599694,-92.42547272599694
8831,-81.27540556735732,-91.27540556735732,-91.27540556735732
8834,-81.41906876144684,-91.41906876144684,-91.41906876144684
8837,-80.72193045698656,-90.72193045698656,-90.72193045698656
8840,-80.37121534342435,-90.37121534342435,-90.37121534342435
8843,-80.94785183485985,-90.94785183485985,-90.94785183485985
8846,-81.68916757769064,-91.68916757769064,-91.68916757769064
8849,-80.654161678039,-90.654161678039,-90.654161678039
8852,-79.71592207872494,-89.71592207872494,-89.71592207872494
8855,-80.02458075723622,-90.02458075723622,-90.02458075723622
8858,-80.56637787976952,-90.56637787976952,-90.56637787976952
8861,-80.75182164733911,-90.75182164733911,-90.75182164733911
8864,-80.02629187450046,-90.02629187450046,-90.02629187450046
8867,-80.33511839145254,-90.33511839145254,-90.33511839145254
8870,-78.61607701000133,-88.61607701000133,-88.61607701000133
8873,-79.32230110349259,-89.32230110349259,-89.32230110349259
8876,-78.71337801216947,-88.71337801216947,-88.71337801216947
8879,-77.44086969524875,-87.44086969524875,-87.44086969524875
8882,-77.63579076314049,-87.63579076314049,-87.63579076314049
8885,-78.3127222173331,-88.3127222173331,-88.3127222173331
8888,-79.26426030625531,-89.26426030625531,-89.26426030625531
8891,-78.77758101840021,-88.77758101840021,-88.77758101840021
8894,-78.0090087137748,-88.0090087137748,-88.0090087137748
8897,-77.45462399368427,-87.45462399368427,-87.45462399368427
8900,-76.6684253466451,-86.6684253466451,-86.6684253466451
8903,-76.97581476222713,-86.97581476222713,-86.97581476222713
8906,-74.88712588254451,-84.88712588254451,-84.88712588254451
8909,-74.6472944464368,-84.6472944464368,-84.6472944464368
8912,-74.28436955037287,-84.28436955037287,-84.28436955037287
8915,-73.09394269494655,-83.09394269494655,-83.09394269494655
8918,-72.86771195932357,-82.86771195932357,-82.86771195932357
8921,-71.64934880336533,-81.64934880336533,-81.64934880336533
8924,-72.5636356349043,-82.5636356349043,-82.5636356349043
8927,-73.02367168856382,-83.02367168856382,-83.02367168856382
8930,-72.91511082966963,-82.91511082966963,-82.91511082966963
8933,-73.58713892363551,-83.58713892363551,-83.58713892363551
8936,-73.0544703572706,-83.0544703572706,-83.0544703572706
8939,-72.57597741252303,-82.57597741252303,-82.57597741252303
8942,-72.55007723847645,-82.55007723847645,-82.55007723847645
8945,-72.46370269728881,-82.46370269728881,-82.46370269728881
8948,-73.07248580089113,-83.07248580089113,-83.07248580089113
8951,-73.16488939086146,-83.16488939086146,-83.16488939086146
8954,-73.75822182763729,-83.75822182763729,-83.75822182763729
8957,-73.1029934381949,-83.1029934381949,-83.1029934381949
8960,-74.03784929531191,-84.03784929531191,-84.03784929531191
8963,-74.02216210992881,-84.02216210992881,-84.02216210992881
8966,-72.27202337864655,-82.27202337864655,-82.27202337864655
8969,-72.52983090445935,-82.52983090445935,-82.52983090445935
8972,-72.24044565783527,-82.24044565783527,-82.24044565783527
8975,-72.23144339969912,-82.23144339969912,-82.23144339969912
8978,-72.64170376280838,-82.64170376280838,-82.64170376280838
8981,-70.87069654966628,-80.87069654966628,-80.87069654966628
8984,-72.20388617790239,-82.20388617790239,-82.20388617790239
8987,-72.14968617208056,-82.14968617208056,-82.14968617208056
8990,-71.62657662044455,-81.62657662044455,-81.62657662044455
8993,-70.9520618487783,-80.9520618487783,-80.9520618487783
8996,-70.92616912890439,-80.92616912890439,-80.92616912890439
8999,-70.35928821867945,-80.35928821867945,-80.35928821867945
9002,-59.90160260850874,-79.90160260850874,-79.90160260850874
9005,-60.42630667026273,-80.42630667026273,-80.42630667026273
9008,-60.545953129402136,-80.54595312940214,-80.54595312940214
9011,-61.44450742102727,-81.44450742102727,-81.44450742102727
9014,-61.48647039686358,-81.48647039686358,-81.48647039686358
9017,-61.25001379561141,-81.25001379561141,-81.25001379561141
9020,-60.107956826322464,-80.10795682632246,-80.10795682632246
9023,-60.71349230178497,-80.71349230178497,-80.71349230178497
9026,-60.70511550491132,-80.70511550491132,-80.70511550491132
9029,-61.1900227685184,-81.1900227685184,-81.1900227685184
9032,-60.11228427457765,-80.11228427457765,-80.11228427457765
9035,-59.87756951663437,-79.87756951663437,-79.87756951663437
9038,-60.10369522097187,-80.10369522097187,-80.10369522097187
9041,-60.65774914023079,-80.65774914023079,-80.65774914023079
9044,-60.244347014140914,-80.24434701414091,-80.24434701414091
9047,-59.66921949872645,-79.66921949872645,-79.66921949872645
9050,-58.82056895932476,-78.82056895932476,-78.82056895932476
9053,-58.477940969436986,-78.47794096943699,-78.47794096943699
9056,-58.821599252273415,-78.82159925227342,-78.82159925227342
9059,-59.09295621871415,-79.09295621871415,-79.09295621871415
9062,-59.98407089333584,-79.98407089333584,-79.98407089333584
9065,-60.44731667965574,-80.44731667965574,-80.44731667965574
9068,-59.3239306619175,-79.3239306619175,-79.3239306619175
9071,-59.63142013910873,-79.63142013910873,-79.63142013910873
9074,-59.0910295715161,-79.0910295715161,-79.0910295715161
9077,-58.15050746283188,-78.15050746283188,-78.15050746283188
9080,-58.64464964921443,-78.64464964921443,-78.64464964921443
9083,-59.44916439853537,-79.44916439853537,-79.44916439853537
9086,-59.43349115671376,-79.43349115671376,-79.43349115671376
9089,-61.13337329230053,-81.13337329230053,-81.13337329230053
9092,-62.42322559528495,-82.42322559528495,-82.42322559528495
9095,-62.27575233233438,-82.27575233233438,-82.27575233233438
9098,-62.16614841848737,-82.16614841848737,-82.16614841848737
9101,-62.49235383684703,-82.49235383684703,-82.49235383684703
9104,-62.75042383468889,-82.75042383468889,-82.75042383468889
9107,-60.539818860481844,-80.53981886048184,-80.53981886048184
9110,-60.58599361577454,-80.58599361577454,-80.58599361577454
9113,-60.85169956865711,-80.85169956865711,-80.85169956865711
9116,-61.696700934411155,-81.69670093441115,-81.69670093441115
9119,-61.2003948235495,-81.2003948235495,-81.2003948235495
9122,-63.60840062286549,-83.60840062286549,-83.60840062286549
9125,-63.76830230745891,-83.76830230745891,-83.76830230745891
9128,-64.74444423472296,-84.74444423472296,-84.74444423472296
9131,-63.30956345547534,-83.30956345547534,-83.30956345547534
9134,-62.502898782496814,-82.50289878249681,-82.50289878249681
9137,-64.45496410517684,-84.45496410517684,-84.45496410517684
9140,-64.74831525559185,-84.74831525559185,-84.74831525559185
9143,-65.09549668281547,-85.09549668281547,-85.09549668281547
9146,-65.1802783508022,-85.1802783508022,-85.1802783508022
9149,-65.62433350012142,-85.62433350012142,-85.62433350012142
9152,-64.43090612560022,-84.43090612560022,-84.43090612560022
9155,-65.4302734879924,-85.4302734879924,-85.4302734879924
9158,-66.47101074669544,-86.47101074669544,-86.47101074669544
9161,-66.08102169442881,-86.08102169442881,-86.08102169442881
9164,-65.87788827668504,-85.87788827668504,-85.87788827668504
9167,-66.36977424939373,-86.36977424939373,-86.36977424939373
9170,-67.39229942777546,-87.39229942777546,-87.39229942777546
9173,-66.90753929813633,-86.90753929813633,-86.90753929813633
9176,-66.10501963310072,-86.10501963310072,-86.10501963310072
9179,-65.02976203580447,-85.02976203580447,-85.02976203580447
9182,-65.37496937766856,-85.37496937766856,-85.37496937766856
9185,-65.48895074972707,-85.48895074972707,-85.48895074972707
9188,-65.36512546876793,-85.36512546876793,-85.36512546876793
9191,-65.20393963203207,-85.20393963203207,-85.20393963203207
9194,-65.02987757947325,-85.02987757947325,-85.02987757947325
9197,-65.1607940629109,-85.1607940629109,-85.1607940629109
9200,-64.28437037654489,-84.28437037654489,-84.28437037654489
9203,-64.64889225229575,-84.64889225229575,-84.64889225229575
9206,-64.31417063932093,-84.31417063932093,-84.31417063932093
9209,-63.61928076817996,-83.61928076817996,-83.61928076817996
9212,-63.66614827776917,-83.66614827776917,-83.66614827776917
9215,-62.451398603531615,-82.45139860353162,-82.45139860353162
9218,-62.28880619818115,-82.28880619818115,-82.28880619818115
9221,-63.0761107907296,-83.0761107907296,-83.0761107907296
9224,-63.644475725410615,-83.64447572541062,-83.64447572541062
9227,-64.85830326620965,-84.85830326620965,-84.85830326620965
9230,-63.841016289268794,-83.8410162892688,-83.8410162892688
9233,-64.1840813840343,-84.1840813840343,-84.1840813840343
9236,-64.30410288678576,-84.30410288678576,-84.30410288678576
9239,-64.3156970424337,-84.3156970424337,-84.3156970424337
9242,-65.9085530712157,-85.9085530712157,-85.9085530712157
9245,-66.32720347714769,-86.32720347714769,-86.32720347714769
9248,-64.4190782287735,-84.4190782287735,-84.4190782287735
9251,-61.149254952005364,-81.14925495200536,-81.14925495200536
9254,-60.56471618594374,-80.56471618594374,-80.56471618594374
9257,-60.759439703651026,-80.75943970365103,-80.75943970365103
9260,-60.98616187921063,-80.98616187921063,-80.98616187921063
9263,-60.22560923485838,-80.22560923485838,-80.22560923485838
9266,-61.08581987772392,-81.08581987772392,-81.08581987772392
9269,-62.354670624248485,-82.35467062424848,-82.35467062424848
9272,-62.66386431757384,-82.66386431757384,-82.66386431757384
9275,-62.82536965481137,-82.82536965481137,-82.82536965481137
9278,-63.182517761291166,-83.18251776129117,-83.18251776129117
9281,-63.21501090118062,-83.21501090118062,-83.21501090118062
9284,-62.3212213828708,-82.3212213828708,-82.3212213828708
9287,-62.0908809297176,-82.0908809297176,-82.0908809297176
9290,-61.13147433248254,-81.13147433248254,-81.13147433248254
9293,-60.89599851254302,-80.89599851254302,-80.89599851254302
9296,-60.880476523131605,-80.8804765231316,-80.8804765231316
9299,-60.85848464884825,-80.85848464884825,-80.85848464884825
9302,-60.74828581775405,-80.74828581775405,-80.74828581775405
9305,-62.46768305167586,-82.46768305167586,-82.46768305167586
9308,-62.22581733358092,-82.22581733358092,-82.22581733358092
9311,-61.987667228639694,-81.9876672286397,-81.9876672286397
9314,-62.4702494147849,-82.4702494147849,-82.4702494147849
9317,-62.89033264529024,-82.89033264529024,-82.89033264529024
9320,-63.22627407903397,-83.22627407903397,-83.22627407903397
9323,-63.35037205820254,-83.35037205820254,-83.35037205820254
9326,-62.96969400245047,-82.96969400245047,-82.96969400245047
9329,-61.90248816740507,-81.90248816740507,-81.90248816740507
9332,-62.05549764967394,-82.05549764967394,-82.05549764967394
9335,-62.181133303332516,-82.18113330333252,-82.18113330333252
9338,-62.20185351834081,-82.20185351834081,-82.20185351834081
9341,-62.11731199407065,-82.11731199407065,-82.11731199407065
9344,-62.063760165305254,-82.06376016530525,-82.06376016530525
9347,-61.676848985113224,-81.67684898511322,-81.67684898511322
9350,-61.67836748292976,-81.67836748292976,-81.67836748292976
9353,-62.97975898912931,-82.97975898912931,-82.97975898912931
9356,-62.14894311117624,-82.14894311117624,-82.14894311117624
9359,-62.30186752744535,-82.30186752744535,-82.30186752744535
9362,-61.99665411196946,-81.99665411196946,-81.99665411196946
9365,-60.986945586065886,-80.98694558606589,-80.98694558606589
9368,-60.94502873992637,-80.94502873992637,-80.94502873992637
9371,-59.39314766334148,-79.39314766334148,-79.39314766334148
9374,-60.63673232433567,-80.63673232433567,-80.63673232433567
9377,-58.498804419809005,-78.498804419809,-78.498804419809
9380,-58.70734743151692,-78.70734743151692,-78.70734743151692
9383,-59.54084945396065,-79.54084945396065,-79.54084945396065
9386,-59.625109896477056,-79.62510989647706,-79.62510989647706
9389,-60.86030331586818,-80.86030331586818,-80.86030331586818
