"Step","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4500","-8.814736486560172","-8.814736486560172","-8.814736486560172"
"4501","-8.06717269061575","-8.06717269061575","-8.06717269061575"
"4502","-7.953461137624356","-7.953461137624356","-7.953461137624356"
"4503","-8.034181149528566","-8.034181149528566","-8.034181149528566"
"4504","-8.018380429471138","-8.018380429471138","-8.018380429471138"
"4505","-7.726117412047408","-7.726117412047408","-7.726117412047408"
"4506","-7.614526635957542","-7.614526635957542","-7.614526635957542"
"4507","-7.660960690295801","-7.660960690295801","-7.660960690295801"
"4508","-7.638882161731966","-7.638882161731966","-7.638882161731966"
"4509","-7.78586857345176","-7.78586857345176","-7.78586857345176"
"4510","-7.801484147739249","-7.801484147739249","-7.801484147739249"
"4511","-7.731930694808009","-7.731930694808009","-7.731930694808009"
"4512","-7.329727241300105","-7.329727241300105","-7.329727241300105"
"4513","-7.445316744606729","-7.445316744606729","-7.445316744606729"
"4514","-7.48809665392868","-7.48809665392868","-7.48809665392868"
"4515","-7.33103780175412","-7.33103780175412","-7.33103780175412"
"4516","-7.2686604018045236","-7.2686604018045236","-7.2686604018045236"
"4517","-6.97017279295544","-6.97017279295544","-6.97017279295544"
"4518","-6.372579144158628","-6.372579144158628","-6.372579144158628"
"4519","-5.882515831175335","-5.882515831175335","-5.882515831175335"
"4520","-5.1872939893476175","-5.1872939893476175","-5.1872939893476175"
"4521","-5.274558864237042","-5.274558864237042","-5.274558864237042"
"4522","-4.970486296764637","-4.970486296764637","-4.970486296764637"
"4523","-5.633764482159454","-5.633764482159454","-5.633764482159454"
"4524","-5.652397458371909","-5.652397458371909","-5.652397458371909"
"4525","-5.801144127105277","-5.801144127105277","-5.801144127105277"
"4526","-6.173541709695545","-6.173541709695545","-6.173541709695545"
"4527","-5.983260948192593","-5.983260948192593","-5.983260948192593"
"4528","-5.986709451936474","-5.986709451936474","-5.986709451936474"
"4529","-6.017735695904876","-6.017735695904876","-6.017735695904876"
"4530","-6.1323599697825815","-6.1323599697825815","-6.1323599697825815"
"4531","-6.414285505185926","-6.414285505185926","-6.414285505185926"
"4532","-7.129859618171887","-7.129859618171887","-7.129859618171887"
"4533","-7.086818319629106","-7.086818319629106","-7.086818319629106"
"4534","-7.041316936350521","-7.041316936350521","-7.041316936350521"
"4535","-6.913130755688744","-6.913130755688744","-6.913130755688744"
"4536","-6.88407722219527","-6.88407722219527","-6.88407722219527"
"4537","-6.541993327378147","-6.541993327378147","-6.541993327378147"
"4538","-6.881390852392038","-6.881390852392038","-6.881390852392038"
"4539","-6.099620169044149","-6.099620169044149","-6.099620169044149"
"4540","-5.8000608989266755","-5.8000608989266755","-5.8000608989266755"
"4541","-5.736783348917429","-5.736783348917429","-5.736783348917429"
"4542","-6.293703176475109","-6.293703176475109","-6.293703176475109"
"4543","-6.6110501859845305","-6.6110501859845305","-6.6110501859845305"
"4544","-6.631440842776449","-6.631440842776449","-6.631440842776449"
"4545","-6.6677638842110625","-6.6677638842110625","-6.6677638842110625"
"4546","-6.814719059349971","-6.814719059349971","-6.814719059349971"
"4547","-6.868545593253674","-6.868545593253674","-6.868545593253674"
"4548","-7.032600555439855","-7.032600555439855","-7.032600555439855"
"4549","-7.018885087021208","-7.018885087021208","-7.018885087021208"
"4550","-7.001431734416289","-7.001431734416289","-7.001431734416289"
"4551","-6.990959522461318","-6.990959522461318","-6.990959522461318"
"4552","-6.955801891115271","-6.955801891115271","-6.955801891115271"
"4553","-7.182674706619553","-7.182674706619553","-7.182674706619553"
"4554","-7.162545467589143","-7.162545467589143","-7.162545467589143"
"4555","-7.191509156025721","-7.191509156025721","-7.191509156025721"
"4556","-7.19745760084287","-7.19745760084287","-7.19745760084287"
"4557","-6.9569871344670196","-6.9569871344670196","-6.9569871344670196"
"4558","-6.909248308163502","-6.909248308163502","-6.909248308163502"
"4559","-6.862445393326146","-6.862445393326146","-6.862445393326146"
"4560","-6.563962281292669","-6.563962281292669","-6.563962281292669"
"4561","-6.4094663067211535","-6.4094663067211535","-6.4094663067211535"
"4562","-6.004758775444729","-6.004758775444729","-6.004758775444729"
"4563","-6.228812691608193","-6.228812691608193","-6.228812691608193"
"4564","-6.283296153468537","-6.283296153468537","-6.283296153468537"
"4565","-6.521950894261164","-6.521950894261164","-6.521950894261164"
"4566","-6.468901041129831","-6.468901041129831","-6.468901041129831"
"4567","-6.310102997552749","-6.310102997552749","-6.310102997552749"
"4568","-6.311333411431212","-6.311333411431212","-6.311333411431212"
"4569","-6.4395410480741235","-6.4395410480741235","-6.4395410480741235"
"4570","-6.409017808073539","-6.409017808073539","-6.409017808073539"
"4571","-6.333376729630187","-6.333376729630187","-6.333376729630187"
"4572","-6.183850024787493","-6.183850024787493","-6.183850024787493"
"4573","-6.30279439635215","-6.30279439635215","-6.30279439635215"
"4574","-6.290311318399471","-6.290311318399471","-6.290311318399471"
"4575","-6.347142955348326","-6.347142955348326","-6.347142955348326"
"4576","-6.917571636044125","-6.917571636044125","-6.917571636044125"
"4577","-6.898881883350132","-6.898881883350132","-6.898881883350132"
"4578","-6.909629907686488","-6.909629907686488","-6.909629907686488"
"4579","-6.966819682005417","-6.966819682005417","-6.966819682005417"
"4580","-7.719676964738785","-7.719676964738785","-7.719676964738785"
"4581","-8.111176785183599","-8.111176785183599","-8.111176785183599"
"4582","-7.9513066458386605","-7.9513066458386605","-7.9513066458386605"
"4583","-8.074070937463498","-8.074070937463498","-8.074070937463498"
"4584","-7.975164116195609","-7.975164116195609","-7.975164116195609"
"4585","-8.275228954830846","-8.275228954830846","-8.275228954830846"
"4586","-8.080343341314016","-8.080343341314016","-8.080343341314016"
"4587","-7.807095057437555","-7.807095057437555","-7.807095057437555"
"4588","-7.87570758639678","-7.87570758639678","-7.87570758639678"
"4589","-7.932573979324637","-7.932573979324637","-7.932573979324637"
"4590","-8.17513483161211","-8.17513483161211","-8.17513483161211"
"4591","-8.177387114488237","-8.177387114488237","-8.177387114488237"
"4592","-8.292788244939285","-8.292788244939285","-8.292788244939285"
"4593","-8.292667439339338","-8.292667439339338","-8.292667439339338"
"4594","-8.622814481729403","-8.622814481729403","-8.622814481729403"
"4595","-8.187536515057554","-8.187536515057554","-8.187536515057554"
"4596","-7.935597088416939","-7.935597088416939","-7.935597088416939"
"4597","-7.87917413827059","-7.87917413827059","-7.87917413827059"
"4598","-7.8919810700285185","-7.8919810700285185","-7.8919810700285185"
"4599","-7.5518493030990195","-7.5518493030990195","-7.5518493030990195"
"4600","-7.476230104505456","-7.476230104505456","-7.476230104505456"
"4601","-7.436493276865276","-7.436493276865276","-7.436493276865276"
"4602","-7.974328707944462","-7.974328707944462","-7.974328707944462"
"4603","-7.921160280647431","-7.921160280647431","-7.921160280647431"
"4604","-8.045453212875415","-8.045453212875415","-8.045453212875415"
"4605","-7.947842969322282","-7.947842969322282","-7.947842969322282"
"4606","-8.005371059824403","-8.005371059824403","-8.005371059824403"
"4607","-7.860254935427344","-7.860254935427344","-7.860254935427344"
"4608","-8.001226783963057","-8.001226783963057","-8.001226783963057"
"4609","-7.877295229917295","-7.877295229917295","-7.877295229917295"
"4610","-8.248337793105527","-8.248337793105527","-8.248337793105527"
"4611","-7.924949643068597","-7.924949643068597","-7.924949643068597"
"4612","-8.034124541643514","-8.034124541643514","-8.034124541643514"
"4613","-7.673799648491263","-7.673799648491263","-7.673799648491263"
"4614","-8.115252542747863","-8.115252542747863","-8.115252542747863"
"4615","-8.122988300975312","-8.122988300975312","-8.122988300975312"
"4616","-8.08084059011368","-8.08084059011368","-8.08084059011368"
"4617","-8.271618786984018","-8.271618786984018","-8.271618786984018"
"4618","-8.650774892862065","-8.650774892862065","-8.650774892862065"
"4619","-8.644564327923302","-8.644564327923302","-8.644564327923302"
"4620","-8.487591664716385","-8.487591664716385","-8.487591664716385"
"4621","-8.301017309818855","-8.301017309818855","-8.301017309818855"
"4622","-8.344160829202426","-8.344160829202426","-8.344160829202426"
"4623","-7.377641166865888","-7.377641166865888","-7.377641166865888"
"4624","-7.901903060202674","-7.901903060202674","-7.901903060202674"
"4625","-7.896982166529983","-7.896982166529983","-7.896982166529983"
"4626","-7.896688130697433","-7.896688130697433","-7.896688130697433"
"4627","-7.304563709417027","-7.304563709417027","-7.304563709417027"
"4628","-7.314189349911016","-7.314189349911016","-7.314189349911016"
"4629","-7.755034808522812","-7.755034808522812","-7.755034808522812"
"4630","-7.758957597867302","-7.758957597867302","-7.758957597867302"
"4631","-7.451350391461366","-7.451350391461366","-7.451350391461366"
"4632","-7.514403528867922","-7.514403528867922","-7.514403528867922"
"4633","-7.540641407630932","-7.540641407630932","-7.540641407630932"
"4634","-7.60104891867881","-7.60104891867881","-7.60104891867881"
"4635","-7.638096061737653","-7.638096061737653","-7.638096061737653"
"4636","-7.542459658080774","-7.542459658080774","-7.542459658080774"
"4637","-7.855375498129077","-7.855375498129077","-7.855375498129077"
"4638","-7.942273127886446","-7.942273127886446","-7.942273127886446"
"4639","-7.93594414030556","-7.93594414030556","-7.93594414030556"
"4640","-7.744911265474457","-7.744911265474457","-7.744911265474457"
"4641","-6.905724355374901","-6.905724355374901","-6.905724355374901"
"4642","-7.127129651811629","-7.127129651811629","-7.127129651811629"
"4643","-7.161213047712502","-7.161213047712502","-7.161213047712502"
"4644","-7.289617520737891","-7.289617520737891","-7.289617520737891"
"4645","-7.257308989355646","-7.257308989355646","-7.257308989355646"
"4646","-7.340151384914801","-7.340151384914801","-7.340151384914801"
"4647","-7.321151200596383","-7.321151200596383","-7.321151200596383"
"4648","-7.1887660363519625","-7.1887660363519625","-7.1887660363519625"
"4649","-6.779144712120169","-6.779144712120169","-6.779144712120169"
"4650","-6.77653259155934","-6.77653259155934","-6.77653259155934"
"4651","-7.081183398229599","-7.081183398229599","-7.081183398229599"
"4652","-7.088272276540254","-7.088272276540254","-7.088272276540254"
"4653","-7.170492504043386","-7.170492504043386","-7.170492504043386"
"4654","-7.173767029706378","-7.173767029706378","-7.173767029706378"
"4655","-6.994604189620276","-6.994604189620276","-6.994604189620276"
"4656","-6.962072891353591","-6.962072891353591","-6.962072891353591"
"4657","-6.735912238900372","-6.735912238900372","-6.735912238900372"
"4658","-7.190562091182537","-7.190562091182537","-7.190562091182537"
"4659","-7.48486352826187","-7.48486352826187","-7.48486352826187"
"4660","-7.690077813343274","-7.690077813343274","-7.690077813343274"
"4661","-7.78671505446074","-7.78671505446074","-7.78671505446074"
"4662","-7.9909812576939165","-7.9909812576939165","-7.9909812576939165"
"4663","-7.823359935178079","-7.823359935178079","-7.823359935178079"
"4664","-7.860094968091017","-7.860094968091017","-7.860094968091017"
"4665","-7.7330966705795845","-7.7330966705795845","-7.7330966705795845"
"4666","-7.5236311281298125","-7.5236311281298125","-7.5236311281298125"
"4667","-7.798364049078746","-7.798364049078746","-7.798364049078746"
"4668","-7.814521602891922","-7.814521602891922","-7.814521602891922"
"4669","-7.514329777278435","-7.514329777278435","-7.514329777278435"
"4670","-7.7077989377464675","-7.7077989377464675","-7.7077989377464675"
"4671","-8.009796277144527","-8.009796277144527","-8.009796277144527"
"4672","-8.544751952298853","-8.544751952298853","-8.544751952298853"
"4673","-8.460786800872969","-8.460786800872969","-8.460786800872969"
"4674","-8.469574465629224","-8.469574465629224","-8.469574465629224"
"4675","-8.326355488383593","-8.326355488383593","-8.326355488383593"
"4676","-8.39808952009027","-8.39808952009027","-8.39808952009027"
"4677","-8.390834527497148","-8.390834527497148","-8.390834527497148"
"4678","-8.372697293522382","-8.372697293522382","-8.372697293522382"
"4679","-7.863520696880926","-7.863520696880926","-7.863520696880926"
"4680","-8.371824204788755","-8.371824204788755","-8.371824204788755"
"4681","-8.353270827680706","-8.353270827680706","-8.353270827680706"
"4682","-8.370631474870684","-8.370631474870684","-8.370631474870684"
"4683","-8.234646525233456","-8.234646525233456","-8.234646525233456"
"4684","-8.295464897176592","-8.295464897176592","-8.295464897176592"
"4685","-8.17801282245223","-8.17801282245223","-8.17801282245223"
"4686","-8.042885461391803","-8.042885461391803","-8.042885461391803"
"4687","-8.18688526262584","-8.18688526262584","-8.18688526262584"
"4688","-8.361762722151122","-8.361762722151122","-8.361762722151122"
"4689","-8.442746140358231","-8.442746140358231","-8.442746140358231"
"4690","-8.282805057675711","-8.282805057675711","-8.282805057675711"
"4691","-8.573246342090851","-8.573246342090851","-8.573246342090851"
"4692","-8.50858220290801","-8.50858220290801","-8.50858220290801"
"4693","-8.66250594430946","-8.66250594430946","-8.66250594430946"
"4694","-8.69431634973179","-8.69431634973179","-8.69431634973179"
"4695","-8.768809724991916","-8.768809724991916","-8.768809724991916"
"4696","-8.622499037292542","-8.622499037292542","-8.622499037292542"
"4697","-8.62089596082461","-8.62089596082461","-8.62089596082461"
"4698","-9.352282486367827","-9.352282486367827","-9.352282486367827"
"4699","-9.436378769006211","-9.436378769006211","-9.436378769006211"
"4700","-9.405392253986351","-9.405392253986351","-9.405392253986351"
"4701","-10.220015765107997","-10.220015765107997","-10.220015765107997"
"4702","-10.225714953846243","-10.225714953846243","-10.225714953846243"
"4703","-10.230955297974834","-10.230955297974834","-10.230955297974834"
"4704","-10.061450037355117","-10.061450037355117","-10.061450037355117"
"4705","-10.435956261479262","-10.435956261479262","-10.435956261479262"
"4706","-10.574979115958635","-10.574979115958635","-10.574979115958635"
"4707","-10.594663703505757","-10.594663703505757","-10.594663703505757"
"4708","-10.588808962223025","-10.588808962223025","-10.588808962223025"
"4709","-10.567909911653446","-10.567909911653446","-10.567909911653446"
"4710","-9.730857684267619","-9.730857684267619","-9.730857684267619"
"4711","-9.895430455586688","-9.895430455586688","-9.895430455586688"
"4712","-10.194656592034763","-10.194656592034763","-10.194656592034763"
"4713","-10.0823549389495","-10.0823549389495","-10.0823549389495"
