"Step","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"442","-23.92929767664321","-23.92929767664321","-23.92929767664321"
"443","-23.730368360340417","-23.730368360340417","-23.730368360340417"
"444","-23.216519103464904","-23.216519103464904","-23.216519103464904"
"445","-22.671162873818904","-22.671162873818904","-22.671162873818904"
"446","-22.960306603504165","-22.960306603504165","-22.960306603504165"
"447","-22.74490296623476","-22.74490296623476","-22.74490296623476"
"448","-22.66501511258121","-22.66501511258121","-22.66501511258121"
"449","-22.433495156980193","-22.433495156980193","-22.433495156980193"
"450","-22.567293029807182","-22.567293029807182","-22.567293029807182"
"451","-22.278617408200763","-22.278617408200763","-22.278617408200763"
"452","-22.189676681915394","-22.189676681915394","-22.189676681915394"
"453","-22.05111800858297","-22.05111800858297","-22.05111800858297"
"454","-21.955723459502774","-21.955723459502774","-21.955723459502774"
"455","-21.755353116006322","-21.755353116006322","-21.755353116006322"
"456","-21.448526940879496","-21.448526940879496","-21.448526940879496"
"457","-21.561669437235548","-21.561669437235548","-21.561669437235548"
"458","-21.635287784371027","-21.635287784371027","-21.635287784371027"
"459","-21.435593525958637","-21.435593525958637","-21.435593525958637"
"460","-21.210805062415133","-21.210805062415133","-21.210805062415133"
"461","-21.551731668760844","-21.551731668760844","-21.551731668760844"
"462","-21.63223172825149","-21.63223172825149","-21.63223172825149"
"463","-21.810502036162674","-21.810502036162674","-21.810502036162674"
"464","-22.231123554479446","-22.231123554479446","-22.231123554479446"
"465","-22.47831765383356","-22.47831765383356","-22.47831765383356"
"466","-22.1445987163038","-22.1445987163038","-22.1445987163038"
"467","-22.099122921876777","-22.099122921876777","-22.099122921876777"
"468","-22.138263711411465","-22.138263711411465","-22.138263711411465"
"469","-22.095152830558767","-22.095152830558767","-22.095152830558767"
"470","-22.024742625678808","-22.024742625678808","-22.024742625678808"
"471","-21.897533556565495","-21.897533556565495","-21.897533556565495"
"472","-21.628922517988812","-21.628922517988812","-21.628922517988812"
"473","-21.522848805571087","-21.522848805571087","-21.522848805571087"
"474","-21.978951631303453","-21.978951631303453","-21.978951631303453"
"475","-22.109598208550825","-22.109598208550825","-22.109598208550825"
"476","-22.00496452388766","-22.00496452388766","-22.00496452388766"
"477","-22.066926013004213","-22.066926013004213","-22.066926013004213"
"478","-22.110859172238964","-22.110859172238964","-22.110859172238964"
"479","-22.236683032753305","-22.236683032753305","-22.236683032753305"
"480","-22.352315480414028","-22.352315480414028","-22.352315480414028"
"481","-22.333301665963553","-22.333301665963553","-22.333301665963553"
"482","-23.060441170392004","-23.060441170392004","-23.060441170392004"
"483","-23.236805975656203","-23.236805975656203","-23.236805975656203"
"484","-23.95428904138087","-23.95428904138087","-23.95428904138087"
"485","-24.039680665654945","-24.039680665654945","-24.039680665654945"
"486","-23.579184647117685","-23.579184647117685","-23.579184647117685"
"487","-23.61276608776727","-23.61276608776727","-23.61276608776727"
"488","-23.631388537963254","-23.631388537963254","-23.631388537963254"
"489","-23.693517711767257","-23.693517711767257","-23.693517711767257"
"490","-23.875586964293003","-23.875586964293003","-23.875586964293003"
"491","-23.983288715139324","-23.983288715139324","-23.983288715139324"
"492","-24.05494519190604","-24.05494519190604","-24.05494519190604"
"493","-23.673767599919874","-23.673767599919874","-23.673767599919874"
"494","-23.70818033072843","-23.70818033072843","-23.70818033072843"
"495","-23.96503860075957","-23.96503860075957","-23.96503860075957"
"496","-24.01109970057111","-24.01109970057111","-24.01109970057111"
"497","-24.38496767999422","-24.38496767999422","-24.38496767999422"
"498","-24.42401020366183","-24.42401020366183","-24.42401020366183"
"499","-24.46600409388085","-24.46600409388085","-24.46600409388085"
"500","-24.38285981882423","-24.38285981882423","-24.38285981882423"
"501","-24.075445779405413","-24.075445779405413","-24.075445779405413"
"502","-23.465045850203122","-23.465045850203122","-23.465045850203122"
"503","-23.480293269870966","-23.480293269870966","-23.480293269870966"
"504","-23.48673248031025","-23.48673248031025","-23.48673248031025"
"505","-23.572950174997178","-23.572950174997178","-23.572950174997178"
"506","-23.514962447673412","-23.514962447673412","-23.514962447673412"
"507","-23.049996230724613","-23.049996230724613","-23.049996230724613"
"508","-23.36694397188132","-23.36694397188132","-23.36694397188132"
"509","-22.684657853248094","-22.684657853248094","-22.684657853248094"
"510","-22.9214106068443","-22.9214106068443","-22.9214106068443"
"511","-22.77773665719212","-22.77773665719212","-22.77773665719212"
"512","-22.8538459482169","-22.8538459482169","-22.8538459482169"
"513","-22.67808059901229","-22.67808059901229","-22.67808059901229"
"514","-22.847959313529554","-22.847959313529554","-22.847959313529554"
"515","-22.79931550975416","-22.79931550975416","-22.79931550975416"
"516","-22.61669121193207","-22.61669121193207","-22.61669121193207"
"517","-22.906294331119945","-22.906294331119945","-22.906294331119945"
"518","-22.944638480628083","-22.944638480628083","-22.944638480628083"
"519","-23.076962222742154","-23.076962222742154","-23.076962222742154"
"520","-23.472234123478117","-23.472234123478117","-23.472234123478117"
"521","-23.08099649087564","-23.08099649087564","-23.08099649087564"
"522","-22.97428064622917","-22.97428064622917","-22.97428064622917"
"523","-22.84065489163092","-22.84065489163092","-22.84065489163092"
"524","-22.860653125926195","-22.860653125926195","-22.860653125926195"
"525","-23.46438122965337","-23.46438122965337","-23.46438122965337"
"526","-23.45898468688311","-23.45898468688311","-23.45898468688311"
"527","-23.460525503539078","-23.460525503539078","-23.460525503539078"
"528","-23.439582804472266","-23.439582804472266","-23.439582804472266"
"529","-23.774574527215385","-23.774574527215385","-23.774574527215385"
"530","-24.015202215413506","-24.015202215413506","-24.015202215413506"
"531","-24.44615047826596","-24.44615047826596","-24.44615047826596"
"532","-24.553332118215558","-24.553332118215558","-24.553332118215558"
"533","-24.335524725987216","-24.335524725987216","-24.335524725987216"
"534","-24.24197863795631","-24.24197863795631","-24.24197863795631"
"535","-24.49548869401619","-24.49548869401619","-24.49548869401619"
"536","-24.554578874654357","-24.554578874654357","-24.554578874654357"
"537","-24.181703899339887","-24.181703899339887","-24.181703899339887"
"538","-24.37727894915135","-24.37727894915135","-24.37727894915135"
"539","-24.338794034970384","-24.338794034970384","-24.338794034970384"
"540","-24.278461247033718","-24.278461247033718","-24.278461247033718"
"541","-24.2168771391834","-24.2168771391834","-24.2168771391834"
"542","-24.64298574127533","-24.64298574127533","-24.64298574127533"
"543","-24.53938610264846","-24.53938610264846","-24.53938610264846"
"544","-25.148639733336672","-25.148639733336672","-25.148639733336672"
"545","-25.193134120773152","-25.193134120773152","-25.193134120773152"
"546","-25.195064124173733","-25.195064124173733","-25.195064124173733"
"547","-25.139671917235","-25.139671917235","-25.139671917235"
"548","-25.23821401697877","-25.23821401697877","-25.23821401697877"
"549","-25.275506638825835","-25.275506638825835","-25.275506638825835"
"550","-25.12502267049496","-25.12502267049496","-25.12502267049496"
"551","-25.068610132023295","-25.068610132023295","-25.068610132023295"
"552","-25.09686492133195","-25.09686492133195","-25.09686492133195"
"553","-24.572220100719488","-24.572220100719488","-24.572220100719488"
"554","-24.700665425349325","-24.700665425349325","-24.700665425349325"
"555","-24.62576930199961","-24.62576930199961","-24.62576930199961"
"556","-24.535304873863762","-24.535304873863762","-24.535304873863762"
"557","-24.53841938550189","-24.53841938550189","-24.53841938550189"
"558","-24.481662284828108","-24.481662284828108","-24.481662284828108"
"559","-24.316036026935098","-24.316036026935098","-24.316036026935098"
"560","-24.31968393731264","-24.31968393731264","-24.31968393731264"
"561","-23.927014638789203","-23.927014638789203","-23.927014638789203"
"562","-23.677189394199832","-23.677189394199832","-23.677189394199832"
"563","-24.400658599484288","-24.400658599484288","-24.400658599484288"
"564","-24.46112515751242","-24.46112515751242","-24.46112515751242"
"565","-24.36992658175076","-24.36992658175076","-24.36992658175076"
"566","-24.617000097766468","-24.617000097766468","-24.617000097766468"
"567","-24.293488078662904","-24.293488078662904","-24.293488078662904"
"568","-24.002249873239656","-24.002249873239656","-24.002249873239656"
"569","-23.803405438337855","-23.803405438337855","-23.803405438337855"
"570","-23.547997362438363","-23.547997362438363","-23.547997362438363"
"571","-23.405860956523867","-23.405860956523867","-23.405860956523867"
"572","-23.345215851272066","-23.345215851272066","-23.345215851272066"
"573","-23.389713887492494","-23.389713887492494","-23.389713887492494"
"574","-23.38274554302503","-23.38274554302503","-23.38274554302503"
"575","-23.28951002364001","-23.28951002364001","-23.28951002364001"
"576","-23.003207492763664","-23.003207492763664","-23.003207492763664"
"577","-23.106095819758593","-23.106095819758593","-23.106095819758593"
"578","-22.68057428093165","-22.68057428093165","-22.68057428093165"
"579","-23.032609632249578","-23.032609632249578","-23.032609632249578"
"580","-23.303752268820976","-23.303752268820976","-23.303752268820976"
"581","-22.83354313581097","-22.83354313581097","-22.83354313581097"
"582","-22.579521188512462","-22.579521188512462","-22.579521188512462"
"583","-22.99584430521566","-22.99584430521566","-22.99584430521566"
"584","-22.660574826038413","-22.660574826038413","-22.660574826038413"
"585","-22.57238743366578","-22.57238743366578","-22.57238743366578"
"586","-22.54878406679448","-22.54878406679448","-22.54878406679448"
"587","-22.49291144912245","-22.49291144912245","-22.49291144912245"
"588","-21.982529431062353","-21.982529431062353","-21.982529431062353"
"589","-22.17610643211694","-22.17610643211694","-22.17610643211694"
"590","-21.9804821017125","-21.9804821017125","-21.9804821017125"
"591","-21.877255485927797","-21.877255485927797","-21.877255485927797"
"592","-21.854847930955188","-21.854847930955188","-21.854847930955188"
"593","-21.30233302280593","-21.30233302280593","-21.30233302280593"
"594","-21.259269627964468","-21.259269627964468","-21.259269627964468"
"595","-21.258429828570815","-21.258429828570815","-21.258429828570815"
"596","-21.28398544294955","-21.28398544294955","-21.28398544294955"
"597","-20.24964745770116","-20.24964745770116","-20.24964745770116"
"598","-19.958863533852185","-19.958863533852185","-19.958863533852185"
"599","-19.800892657916624","-19.800892657916624","-19.800892657916624"
"600","-19.75610134434979","-19.75610134434979","-19.75610134434979"
"601","-19.39648770614691","-19.39648770614691","-19.39648770614691"
"602","-19.58861614282007","-19.58861614282007","-19.58861614282007"
"603","-19.588127997056485","-19.588127997056485","-19.588127997056485"
"604","-19.53744088264377","-19.53744088264377","-19.53744088264377"
"605","-19.27473598141552","-19.27473598141552","-19.27473598141552"
"606","-19.047143968714874","-19.047143968714874","-19.047143968714874"
"607","-19.03176337663251","-19.03176337663251","-19.03176337663251"
"608","-18.918353452913205","-18.918353452913205","-18.918353452913205"
"609","-19.518993540322835","-19.518993540322835","-19.518993540322835"
"610","-19.115194000491794","-19.115194000491794","-19.115194000491794"
"611","-18.68615916137901","-18.68615916137901","-18.68615916137901"
"612","-18.709318946230212","-18.709318946230212","-18.709318946230212"
"613","-18.87350722396753","-18.87350722396753","-18.87350722396753"
"614","-18.614428489365135","-18.614428489365135","-18.614428489365135"
"615","-18.884902125986752","-18.884902125986752","-18.884902125986752"
"616","-19.22845944864222","-19.22845944864222","-19.22845944864222"
"617","-19.53734138722906","-19.53734138722906","-19.53734138722906"
"618","-19.48388586748158","-19.48388586748158","-19.48388586748158"
"619","-19.605176575768823","-19.605176575768823","-19.605176575768823"
"620","-19.738691716362208","-19.738691716362208","-19.738691716362208"
"621","-19.891209698410588","-19.891209698410588","-19.891209698410588"
"622","-19.845174887341113","-19.845174887341113","-19.845174887341113"
"623","-19.460143678290944","-19.460143678290944","-19.460143678290944"
"624","-19.435040403182352","-19.435040403182352","-19.435040403182352"
"625","-19.610807231678148","-19.610807231678148","-19.610807231678148"
"626","-19.770560215233317","-19.770560215233317","-19.770560215233317"
"627","-19.813728988903023","-19.813728988903023","-19.813728988903023"
"628","-19.793302538921665","-19.793302538921665","-19.793302538921665"
"629","-19.905290574284138","-19.905290574284138","-19.905290574284138"
"630","-19.613460074649137","-19.613460074649137","-19.613460074649137"
"631","-19.733900397742445","-19.733900397742445","-19.733900397742445"
"632","-20.032328821872547","-20.032328821872547","-20.032328821872547"
"633","-20.206074969090423","-20.206074969090423","-20.206074969090423"
"634","-20.356668835249753","-20.356668835249753","-20.356668835249753"
"635","-20.77321757823712","-20.77321757823712","-20.77321757823712"
"636","-20.256426971317172","-20.256426971317172","-20.256426971317172"
"637","-20.710457849374656","-20.710457849374656","-20.710457849374656"
"638","-20.42211981009406","-20.42211981009406","-20.42211981009406"
