"Step","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MAX"
"8537","90.36658959819376","90.36658959819376","90.36658959819376"
"8540","88.31128755994085","88.31128755994085","88.31128755994085"
"8543","88.68129265855485","88.68129265855485","88.68129265855485"
"8546","89.71398229927183","89.71398229927183","89.71398229927183"
"8549","89.14189909145212","89.14189909145212","89.14189909145212"
"8552","88.40163627867324","88.40163627867324","88.40163627867324"
"8555","88.84253177104573","88.84253177104573","88.84253177104573"
"8558","87.4587451850668","87.4587451850668","87.4587451850668"
"8561","84.98940703968388","84.98940703968388","84.98940703968388"
"8564","85.14926052963436","85.14926052963436","85.14926052963436"
"8567","86.53792059479946","86.53792059479946","86.53792059479946"
"8570","87.08072665061145","87.08072665061145","87.08072665061145"
"8573","86.76542881888078","86.76542881888078","86.76542881888078"
"8576","86.72157557580783","86.72157557580783","86.72157557580783"
"8579","88.03050515180173","88.03050515180173","88.03050515180173"
"8582","89.41138828289846","89.41138828289846","89.41138828289846"
"8585","89.17974905301325","89.17974905301325","89.17974905301325"
"8588","89.52988176437661","89.52988176437661","89.52988176437661"
"8591","88.75721485054345","88.75721485054345","88.75721485054345"
"8594","88.3242022799498","88.3242022799498","88.3242022799498"
"8597","87.90306639470647","87.90306639470647","87.90306639470647"
"8600","87.6659459339449","87.6659459339449","87.6659459339449"
"8603","88.59841295369414","88.59841295369414","88.59841295369414"
"8606","87.79120263942261","87.79120263942261","87.79120263942261"
"8609","88.17975687133028","88.17975687133028","88.17975687133028"
"8612","87.71402874631752","87.71402874631752","87.71402874631752"
"8615","87.86083229265856","87.86083229265856","87.86083229265856"
"8618","85.87363190832816","85.87363190832816","85.87363190832816"
"8621","86.23789514135022","86.23789514135022","86.23789514135022"
"8624","86.6196607293281","86.6196607293281","86.6196607293281"
"8627","85.98513838805201","85.98513838805201","85.98513838805201"
"8630","85.74094380877757","85.74094380877757","85.74094380877757"
"8633","84.27033398227752","84.27033398227752","84.27033398227752"
"8636","85.69694306901246","85.69694306901246","85.69694306901246"
"8639","85.75410943536052","85.75410943536052","85.75410943536052"
"8642","86.41503704274261","86.41503704274261","86.41503704274261"
"8645","87.60664035933858","87.60664035933858","87.60664035933858"
"8648","87.44937683920094","87.44937683920094","87.44937683920094"
"8651","87.7617890881906","87.7617890881906","87.7617890881906"
"8654","87.33989865640348","87.33989865640348","87.33989865640348"
"8657","88.58059563685539","88.58059563685539","88.58059563685539"
"8660","88.01442353589681","88.01442353589681","88.01442353589681"
"8663","85.69445419566885","85.69445419566885","85.69445419566885"
"8666","85.06315430923482","85.06315430923482","85.06315430923482"
"8669","85.82484843935104","85.82484843935104","85.82484843935104"
"8672","87.85199196729582","87.85199196729582","87.85199196729582"
"8675","88.07908887731463","88.07908887731463","88.07908887731463"
"8678","89.55457997479431","89.55457997479431","89.55457997479431"
"8681","89.72788285336097","89.72788285336097","89.72788285336097"
"8684","89.43902645130625","89.43902645130625","89.43902645130625"
"8687","89.98508858721156","89.98508858721156","89.98508858721156"
"8690","91.35784813560358","91.35784813560358","91.35784813560358"
"8693","93.24559647875381","93.24559647875381","93.24559647875381"
"8696","92.32907426768769","92.32907426768769","92.32907426768769"
"8699","92.59795324382509","92.59795324382509","92.59795324382509"
"8702","92.02257798901739","92.02257798901739","92.02257798901739"
"8705","91.2495256292289","91.2495256292289","91.2495256292289"
"8708","92.41035437468348","92.41035437468348","92.41035437468348"
"8711","92.54324716886309","92.54324716886309","92.54324716886309"
"8714","92.1553031360552","92.1553031360552","92.1553031360552"
"8717","92.77148770441202","92.77148770441202","92.77148770441202"
"8720","92.96261804053755","92.96261804053755","92.96261804053755"
"8723","92.22159827802211","92.22159827802211","92.22159827802211"
"8726","91.74587929685315","91.74587929685315","91.74587929685315"
"8729","90.61856015064168","90.61856015064168","90.61856015064168"
"8732","91.36715367228543","91.36715367228543","91.36715367228543"
"8735","89.43878928965289","89.43878928965289","89.43878928965289"
"8738","90.90678855354838","90.90678855354838","90.90678855354838"
"8741","90.42202182425552","90.42202182425552","90.42202182425552"
"8744","90.60549717945074","90.60549717945074","90.60549717945074"
"8747","91.09299208586097","91.09299208586097","91.09299208586097"
"8750","91.49433965827848","91.49433965827848","91.49433965827848"
"8753","92.54518701203995","92.54518701203995","92.54518701203995"
"8756","93.1992456075438","93.1992456075438","93.1992456075438"
"8759","91.16348422426012","91.16348422426012","91.16348422426012"
"8762","90.41791489364128","90.41791489364128","90.41791489364128"
"8765","92.2268424259462","92.2268424259462","92.2268424259462"
"8768","92.75396187234503","92.75396187234503","92.75396187234503"
"8771","91.73135367278303","91.73135367278303","91.73135367278303"
"8774","90.6547481600552","90.6547481600552","90.6547481600552"
"8777","91.49495211493277","91.49495211493277","91.49495211493277"
"8780","91.34436173125883","91.34436173125883","91.34436173125883"
"8783","91.43400283010038","91.43400283010038","91.43400283010038"
"8786","91.82178241968924","91.82178241968924","91.82178241968924"
"8789","92.53156614936292","92.53156614936292","92.53156614936292"
"8792","92.85051728088303","92.85051728088303","92.85051728088303"
"8795","92.89351385445241","92.89351385445241","92.89351385445241"
"8798","94.09387497196096","94.09387497196096","94.09387497196096"
"8801","94.55195899891973","94.55195899891973","94.55195899891973"
"8804","94.09157447269614","94.09157447269614","94.09157447269614"
"8807","93.0116924593942","93.0116924593942","93.0116924593942"
"8810","90.95573083147993","90.95573083147993","90.95573083147993"
"8813","90.1327888579066","90.1327888579066","90.1327888579066"
"8816","90.67058406328252","90.67058406328252","90.67058406328252"
"8819","92.23143725622646","92.23143725622646","92.23143725622646"
"8822","90.88309845236166","90.88309845236166","90.88309845236166"
"8825","91.37247451835856","91.37247451835856","91.37247451835856"
"8828","91.4430424894844","91.4430424894844","91.4430424894844"
"8831","89.40443195595927","89.40443195595927","89.40443195595927"
"8834","88.61995850516776","88.61995850516776","88.61995850516776"
"8837","87.66173401386749","87.66173401386749","87.66173401386749"
"8840","88.26218565102116","88.26218565102116","88.26218565102116"
"8843","87.70354296899657","87.70354296899657","87.70354296899657"
"8846","89.26714310132768","89.26714310132768","89.26714310132768"
"8849","89.45968462831293","89.45968462831293","89.45968462831293"
"8852","89.26585550738706","89.26585550738706","89.26585550738706"
"8855","86.8443654012966","86.8443654012966","86.8443654012966"
"8858","86.53843902749293","86.53843902749293","86.53843902749293"
"8861","86.76586587629477","86.76586587629477","86.76586587629477"
"8864","87.26332633739143","87.26332633739143","87.26332633739143"
"8867","88.00279577871379","88.00279577871379","88.00279577871379"
"8870","87.67326907941283","87.67326907941283","87.67326907941283"
"8873","87.38423067106751","87.38423067106751","87.38423067106751"
"8876","87.14393116736045","87.14393116736045","87.14393116736045"
"8879","86.36163436245067","86.36163436245067","86.36163436245067"
"8882","86.39359353594322","86.39359353594322","86.39359353594322"
"8885","86.87797881392999","86.87797881392999","86.87797881392999"
"8888","86.09099904156322","86.09099904156322","86.09099904156322"
"8891","86.6975379685579","86.6975379685579","86.6975379685579"
"8894","85.7999368907506","85.7999368907506","85.7999368907506"
"8897","86.0099096629114","86.0099096629114","86.0099096629114"
"8900","87.36788673427036","87.36788673427036","87.36788673427036"
"8903","86.08251988177497","86.08251988177497","86.08251988177497"
"8906","86.66979627088031","86.66979627088031","86.66979627088031"
"8909","86.87429201288697","86.87429201288697","86.87429201288697"
"8912","88.41150001759486","88.41150001759486","88.41150001759486"
"8915","88.6205632349305","88.6205632349305","88.6205632349305"
"8918","90.45828959063847","90.45828959063847","90.45828959063847"
"8921","90.60126744811714","90.60126744811714","90.60126744811714"
"8924","90.40765314744854","90.40765314744854","90.40765314744854"
"8927","91.7906425913796","91.7906425913796","91.7906425913796"
"8930","91.86394056705001","91.86394056705001","91.86394056705001"
"8933","92.0827415100074","92.0827415100074","92.0827415100074"
"8936","93.95534339780417","93.95534339780417","93.95534339780417"
"8939","94.00516013271248","94.00516013271248","94.00516013271248"
"8942","93.8150996381029","93.8150996381029","93.8150996381029"
"8945","93.93621995843658","93.93621995843658","93.93621995843658"
"8948","93.14392945234867","93.14392945234867","93.14392945234867"
"8951","92.99239539665263","92.99239539665263","92.99239539665263"
"8954","93.0110818317641","93.0110818317641","93.0110818317641"
"8957","97.24653708885897","97.24653708885897","97.24653708885897"
"8960","97.57553047065774","97.57553047065774","97.57553047065774"
"8963","97.78365688150569","97.78365688150569","97.78365688150569"
"8966","97.3461145275643","97.3461145275643","97.3461145275643"
"8969","94.01625090423806","94.01625090423806","94.01625090423806"
"8972","93.94132762437762","93.94132762437762","93.94132762437762"
"8975","94.185085843159","94.185085843159","94.185085843159"
"8978","93.7134216515776","93.7134216515776","93.7134216515776"
"8981","93.8124138687232","93.8124138687232","93.8124138687232"
"8984","93.38709824845981","93.38709824845981","93.38709824845981"
"8987","94.77480912442698","94.77480912442698","94.77480912442698"
"8990","94.89536495155829","94.89536495155829","94.89536495155829"
"8993","95.01545925550167","95.01545925550167","95.01545925550167"
"8996","94.19047757241306","94.19047757241306","94.19047757241306"
"8999","94.7088296665063","94.7088296665063","94.7088296665063"
"9002","95.35267143860962","95.35267143860962","95.35267143860962"
"9005","95.99779971905978","95.99779971905978","95.99779971905978"
"9008","94.98282647277834","94.98282647277834","94.98282647277834"
"9011","95.17404545143961","95.17404545143961","95.17404545143961"
"9014","94.95148709382407","94.95148709382407","94.95148709382407"
"9017","95.88444377368361","95.88444377368361","95.88444377368361"
"9020","96.07046894214989","96.07046894214989","96.07046894214989"
"9023","96.24253771157991","96.24253771157991","96.24253771157991"
"9026","94.95155574238905","94.95155574238905","94.95155574238905"
"9029","94.16459292296163","94.16459292296163","94.16459292296163"
"9032","95.40052332259518","95.40052332259518","95.40052332259518"
"9035","94.48631313827161","94.48631313827161","94.48631313827161"
"9038","94.08727482186039","94.08727482186039","94.08727482186039"
"9041","95.52523011805533","95.52523011805533","95.52523011805533"
"9044","94.62492086070897","94.62492086070897","94.62492086070897"
"9047","95.54180224155816","95.54180224155816","95.54180224155816"
"9050","96.74204019007489","96.74204019007489","96.74204019007489"
"9053","96.78525646445868","96.78525646445868","96.78525646445868"
"9056","97.99267003298955","97.99267003298955","97.99267003298955"
"9059","98.88743783175205","98.88743783175205","98.88743783175205"
"9062","99.29746115905021","99.29746115905021","99.29746115905021"
"9065","100.34457264551948","100.34457264551948","100.34457264551948"
"9068","99.27704190224614","99.27704190224614","99.27704190224614"
"9071","98.03482309450335","98.03482309450335","98.03482309450335"
"9074","97.29328876911445","97.29328876911445","97.29328876911445"
"9077","97.72222944467819","97.72222944467819","97.72222944467819"
"9080","98.1076233615372","98.1076233615372","98.1076233615372"
"9083","99.55125529037385","99.55125529037385","99.55125529037385"
"9086","100.58180948557415","100.58180948557415","100.58180948557415"
"9089","101.78946346015015","101.78946346015015","101.78946346015015"
"9092","100.41839691849185","100.41839691849185","100.41839691849185"
"9095","101.74549316177463","101.74549316177463","101.74549316177463"
"9098","103.07254763921837","103.07254763921837","103.07254763921837"
"9101","102.49863004233295","102.49863004233295","102.49863004233295"
"9104","101.47946066688668","101.47946066688668","101.47946066688668"
"9107","103.25032935745867","103.25032935745867","103.25032935745867"
"9110","103.6098226433165","103.6098226433165","103.6098226433165"
"9113","105.45581048958404","105.45581048958404","105.45581048958404"
"9116","105.72831637886398","105.72831637886398","105.72831637886398"
