"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"875","-2.3934352502174754","-2.3934352502174754","-2.3934352502174754"
"877","-2.8635831172122423","-2.8635831172122423","-2.8635831172122423"
"879","-2.9001628424405066","-2.9001628424405066","-2.9001628424405066"
"881","-2.897017157928421","-2.897017157928421","-2.897017157928421"
"883","-2.875441063370342","-2.875441063370342","-2.875441063370342"
"885","-3.175820829121812","-3.175820829121812","-3.175820829121812"
"887","-3.090910921429987","-3.090910921429987","-3.090910921429987"
"889","-2.7462813035441895","-2.7462813035441895","-2.7462813035441895"
"891","-2.7355286058030135","-2.7355286058030135","-2.7355286058030135"
"893","-2.757110890292093","-2.757110890292093","-2.757110890292093"
"895","-2.7554615510397924","-2.7554615510397924","-2.7554615510397924"
"897","-2.935831227076944","-2.935831227076944","-2.935831227076944"
"899","-2.945144614439186","-2.945144614439186","-2.945144614439186"
"901","-2.69259892495808","-2.69259892495808","-2.69259892495808"
"903","-2.4458417033868343","-2.4458417033868343","-2.4458417033868343"
"905","-2.5533246282870317","-2.5533246282870317","-2.5533246282870317"
"907","-2.5305825705881126","-2.5305825705881126","-2.5305825705881126"
"909","-2.8450840718442567","-2.8450840718442567","-2.8450840718442567"
"911","-2.97245114012026","-2.97245114012026","-2.97245114012026"
"913","-3.294159227489965","-3.294159227489965","-3.294159227489965"
"915","-2.9844669556073375","-2.9844669556073375","-2.9844669556073375"
"917","-3.0487509531683235","-3.0487509531683235","-3.0487509531683235"
"919","-2.756624893188919","-2.756624893188919","-2.756624893188919"
"921","-2.8038007560220812","-2.8038007560220812","-2.8038007560220812"
"923","-2.7818660413173752","-2.7818660413173752","-2.7818660413173752"
"925","-2.902774730056306","-2.902774730056306","-2.902774730056306"
"927","-3.103445276082066","-3.103445276082066","-3.103445276082066"
"929","-2.670463970131351","-2.670463970131351","-2.670463970131351"
"931","-2.473544705538318","-2.473544705538318","-2.473544705538318"
"933","-2.5053678784499662","-2.5053678784499662","-2.5053678784499662"
"935","-2.5108936473582686","-2.5108936473582686","-2.5108936473582686"
"937","-2.5474367044633586","-2.5474367044633586","-2.5474367044633586"
"939","-3.069455370965744","-3.069455370965744","-3.069455370965744"
"941","-2.8027731941834286","-2.8027731941834286","-2.8027731941834286"
"943","-2.791546982211956","-2.791546982211956","-2.791546982211956"
"945","-3.1163794730101335","-3.1163794730101335","-3.1163794730101335"
"947","-3.045374953399825","-3.045374953399825","-3.045374953399825"
"949","-3.058653842021165","-3.058653842021165","-3.058653842021165"
"951","-3.0046505044644105","-3.0046505044644105","-3.0046505044644105"
"953","-3.003748253683","-3.003748253683","-3.003748253683"
"955","-1.8649719126667106","-1.8649719126667106","-1.8649719126667106"
"957","-1.538847468732384","-1.538847468732384","-1.538847468732384"
"959","-1.3438217039364782","-1.3438217039364782","-1.3438217039364782"
"961","-1.1409695703006855","-1.1409695703006855","-1.1409695703006855"
"963","-0.8029166057578857","-0.8029166057578857","-0.8029166057578857"
"965","-0.503385176669287","-0.503385176669287","-0.503385176669287"
"967","-0.7115529158705723","-0.7115529158705723","-0.7115529158705723"
"969","-0.738249209970351","-0.738249209970351","-0.738249209970351"
"971","-1.0211444007802593","-1.0211444007802593","-1.0211444007802593"
"973","-0.8484466153877034","-0.8484466153877034","-0.8484466153877034"
"975","-0.6600844326900477","-0.6600844326900477","-0.6600844326900477"
"977","-0.6366567053421429","-0.6366567053421429","-0.6366567053421429"
"979","-0.7999592422009592","-0.7999592422009592","-0.7999592422009592"
"981","-0.7489383290849829","-0.7489383290849829","-0.7489383290849829"
"983","-0.519253362273262","-0.519253362273262","-0.519253362273262"
"985","-0.30287560274140213","-0.30287560274140213","-0.30287560274140213"
"987","-0.3120674199879827","-0.3120674199879827","-0.3120674199879827"
"989","-0.2668421751931862","-0.2668421751931862","-0.2668421751931862"
"991","-0.3761321676776298","-0.3761321676776298","-0.3761321676776298"
"993","-0.35508911419004563","-0.35508911419004563","-0.35508911419004563"
"995","-0.26502063544665744","-0.26502063544665744","-0.26502063544665744"
"997","-0.05449798567068927","-0.05449798567068927","-0.05449798567068927"
"999","0.13789842896266113","0.13789842896266113","0.13789842896266113"
"1001","0.2510590944490044","0.2510590944490044","0.2510590944490044"
"1003","0.7637122113633242","0.7637122113633242","0.7637122113633242"
"1005","0.6605640808100957","0.6605640808100957","0.6605640808100957"
"1007","0.8948616143902441","0.8948616143902441","0.8948616143902441"
"1009","0.9663839151413992","0.9663839151413992","0.9663839151413992"
"1011","1.0781016083918298","1.0781016083918298","1.0781016083918298"
"1013","1.2730269140580104","1.2730269140580104","1.2730269140580104"
"1015","0.8860950928654813","0.8860950928654813","0.8860950928654813"
"1017","1.0823691580165775","1.0823691580165775","1.0823691580165775"
"1019","1.1331647523983392","1.1331647523983392","1.1331647523983392"
"1021","1.09399045996752","1.09399045996752","1.09399045996752"
"1023","0.900201894389223","0.900201894389223","0.900201894389223"
"1025","0.7348477961500862","0.7348477961500862","0.7348477961500862"
"1027","0.6253193207287258","0.6253193207287258","0.6253193207287258"
"1029","0.6576903364366595","0.6576903364366595","0.6576903364366595"
"1031","0.6801117594125037","0.6801117594125037","0.6801117594125037"
"1033","0.7743911559549965","0.7743911559549965","0.7743911559549965"
"1035","0.7859456093013343","0.7859456093013343","0.7859456093013343"
"1037","0.8115530707043742","0.8115530707043742","0.8115530707043742"
"1039","0.7462093309095111","0.7462093309095111","0.7462093309095111"
"1041","0.7406098071154501","0.7406098071154501","0.7406098071154501"
"1043","0.6913961089184423","0.6913961089184423","0.6913961089184423"
"1045","0.45308888943536174","0.45308888943536174","0.45308888943536174"
"1047","0.46170706086960317","0.46170706086960317","0.46170706086960317"
"1049","0.45159341175651646","0.45159341175651646","0.45159341175651646"
"1051","0.42408974871365446","0.42408974871365446","0.42408974871365446"
"1053","0.41323630964083446","0.41323630964083446","0.41323630964083446"
"1055","0.16938138403254946","0.16938138403254946","0.16938138403254946"
"1057","0.1823809299761715","0.1823809299761715","0.1823809299761715"
"1059","0.24910570630270057","0.24910570630270057","0.24910570630270057"
"1061","0.30302467556605867","0.30302467556605867","0.30302467556605867"
"1063","0.49544816478373094","0.49544816478373094","0.49544816478373094"
"1065","0.16996130209780858","0.16996130209780858","0.16996130209780858"
"1067","-0.05729572256694898","-0.05729572256694898","-0.05729572256694898"
"1069","0.2704870623573787","0.2704870623573787","0.2704870623573787"
"1071","0.36681423718236333","0.36681423718236333","0.36681423718236333"
"1073","0.45179725026041345","0.45179725026041345","0.45179725026041345"
"1075","0.6633373606370745","0.6633373606370745","0.6633373606370745"
"1077","0.8631598004948561","0.8631598004948561","0.8631598004948561"
"1079","0.8874486303809129","0.8874486303809129","0.8874486303809129"
"1081","0.704618652893831","0.704618652893831","0.704618652893831"
"1083","0.7179395271708678","0.7179395271708678","0.7179395271708678"
"1085","0.9316961207024518","0.9316961207024518","0.9316961207024518"
"1087","0.9170573921260861","0.9170573921260861","0.9170573921260861"
"1089","0.7261653941863551","0.7261653941863551","0.7261653941863551"
"1091","0.6263929064430436","0.6263929064430436","0.6263929064430436"
"1093","0.9201999648999191","0.9201999648999191","0.9201999648999191"
"1095","0.9379888347452424","0.9379888347452424","0.9379888347452424"
"1097","0.7309872113139871","0.7309872113139871","0.7309872113139871"
"1099","0.7218133458933216","0.7218133458933216","0.7218133458933216"
"1101","0.9017386257064522","0.9017386257064522","0.9017386257064522"
"1103","0.8979082034682239","0.8979082034682239","0.8979082034682239"
"1105","0.8903043166261168","0.8903043166261168","0.8903043166261168"
"1107","1.0505818855817366","1.0505818855817366","1.0505818855817366"
"1109","1.0470521730306013","1.0470521730306013","1.0470521730306013"
"1111","1.0129465310854966","1.0129465310854966","1.0129465310854966"
"1113","0.48053911731750204","0.48053911731750204","0.48053911731750204"
"1115","0.003631766945943582","0.003631766945943582","0.003631766945943582"
"1117","-0.6384055060674207","-0.6384055060674207","-0.6384055060674207"
"1119","-0.570037832657441","-0.570037832657441","-0.570037832657441"
"1121","-0.5463875302127394","-0.5463875302127394","-0.5463875302127394"
"1123","-0.5350360563320026","-0.5350360563320026","-0.5350360563320026"
"1125","-0.3566638984070466","-0.3566638984070466","-0.3566638984070466"
"1127","-0.614975424701733","-0.614975424701733","-0.614975424701733"
"1129","-0.6238519136770254","-0.6238519136770254","-0.6238519136770254"
"1131","-0.5592097147890216","-0.5592097147890216","-0.5592097147890216"
"1133","-0.6149459803073976","-0.6149459803073976","-0.6149459803073976"
"1135","-0.6105847008545756","-0.6105847008545756","-0.6105847008545756"
"1137","-0.6310982871810517","-0.6310982871810517","-0.6310982871810517"
"1139","-0.6148529272728996","-0.6148529272728996","-0.6148529272728996"
"1141","-0.525140429402828","-0.525140429402828","-0.525140429402828"
"1143","-0.4118014383253152","-0.4118014383253152","-0.4118014383253152"
"1145","-0.39017870935533255","-0.39017870935533255","-0.39017870935533255"
"1147","-0.2729084857660927","-0.2729084857660927","-0.2729084857660927"
"1149","-0.2699701246820569","-0.2699701246820569","-0.2699701246820569"
"1151","-0.2556581907867112","-0.2556581907867112","-0.2556581907867112"
"1153","-0.3251734914824816","-0.3251734914824816","-0.3251734914824816"
"1155","-0.5457710645504725","-0.5457710645504725","-0.5457710645504725"
"1157","-0.5938595646042488","-0.5938595646042488","-0.5938595646042488"
"1159","-0.7220409919612217","-0.7220409919612217","-0.7220409919612217"
"1161","-0.7406197341953651","-0.7406197341953651","-0.7406197341953651"
"1163","-0.9528475896863664","-0.9528475896863664","-0.9528475896863664"
"1165","-0.8490549204920127","-0.8490549204920127","-0.8490549204920127"
"1167","-0.7619301185196885","-0.7619301185196885","-0.7619301185196885"
"1169","-0.8359346331454373","-0.8359346331454373","-0.8359346331454373"
"1171","-0.8445724449472354","-0.8445724449472354","-0.8445724449472354"
"1173","-1.1831586506118767","-1.1831586506118767","-1.1831586506118767"
"1175","-0.87174247739347","-0.87174247739347","-0.87174247739347"
"1177","-0.8856950912433108","-0.8856950912433108","-0.8856950912433108"
"1179","-0.8939056015444004","-0.8939056015444004","-0.8939056015444004"
"1181","-1.0011094551594872","-1.0011094551594872","-1.0011094551594872"
"1183","-1.0542546512300808","-1.0542546512300808","-1.0542546512300808"
"1185","-1.6850673878824676","-1.6850673878824676","-1.6850673878824676"
"1187","-1.672817751705788","-1.672817751705788","-1.672817751705788"
"1189","-1.8352425171633828","-1.8352425171633828","-1.8352425171633828"
"1191","-1.811072844971658","-1.811072844971658","-1.811072844971658"
"1193","-2.0105030932753833","-2.0105030932753833","-2.0105030932753833"
"1195","-2.1097721877750466","-2.1097721877750466","-2.1097721877750466"
"1197","-2.0971629125883724","-2.0971629125883724","-2.0971629125883724"
"1199","-2.1027614062734488","-2.1027614062734488","-2.1027614062734488"
"1201","-2.065945535602202","-2.065945535602202","-2.065945535602202"
"1203","-2.0444677403463563","-2.0444677403463563","-2.0444677403463563"
"1205","-1.86111345192891","-1.86111345192891","-1.86111345192891"
"1207","-1.8196958616626009","-1.8196958616626009","-1.8196958616626009"
"1209","-1.8867230469241563","-1.8867230469241563","-1.8867230469241563"
"1211","-1.8475569512713077","-1.8475569512713077","-1.8475569512713077"
"1213","-1.8454592619304702","-1.8454592619304702","-1.8454592619304702"
"1215","-1.8780279486185507","-1.8780279486185507","-1.8780279486185507"
"1217","-1.5982922857935349","-1.5982922857935349","-1.5982922857935349"
"1219","-1.5841284816330572","-1.5841284816330572","-1.5841284816330572"
"1221","-1.8360142413401845","-1.8360142413401845","-1.8360142413401845"
"1223","-1.5125193876744243","-1.5125193876744243","-1.5125193876744243"
"1225","-1.4956291392950865","-1.4956291392950865","-1.4956291392950865"
"1227","-1.382596493104877","-1.382596493104877","-1.382596493104877"
"1229","-1.2044013973131935","-1.2044013973131935","-1.2044013973131935"
"1231","-1.5800613661711393","-1.5800613661711393","-1.5800613661711393"
"1233","-1.6025537628339892","-1.6025537628339892","-1.6025537628339892"
"1235","-1.5697879751596455","-1.5697879751596455","-1.5697879751596455"
"1237","-1.5167976127465075","-1.5167976127465075","-1.5167976127465075"
"1239","-1.5990062637715008","-1.5990062637715008","-1.5990062637715008"
"1241","-1.711120957728376","-1.711120957728376","-1.711120957728376"
"1243","-1.7385861976974093","-1.7385861976974093","-1.7385861976974093"
"1245","-1.5675975022722741","-1.5675975022722741","-1.5675975022722741"
"1247","-1.7854790763514765","-1.7854790763514765","-1.7854790763514765"
"1249","-1.806824084182522","-1.806824084182522","-1.806824084182522"
"1251","-2.352507516490435","-2.352507516490435","-2.352507516490435"
"1253","-2.6686265839850063","-2.6686265839850063","-2.6686265839850063"
"1255","-2.17173013439969","-2.17173013439969","-2.17173013439969"
"1257","-2.138838636639088","-2.138838636639088","-2.138838636639088"
"1259","-2.1334809521949905","-2.1334809521949905","-2.1334809521949905"
"1261","-2.1749470673154265","-2.1749470673154265","-2.1749470673154265"
"1263","-2.1944065176790346","-2.1944065176790346","-2.1944065176790346"
"1265","-2.2066650703305797","-2.2066650703305797","-2.2066650703305797"
"1267","-2.0251325196817196","-2.0251325196817196","-2.0251325196817196"
"1269","-2.0051432047413855","-2.0051432047413855","-2.0051432047413855"
"1271","-2.130815666306116","-2.130815666306116","-2.130815666306116"
"1273","-2.178562330468773","-2.178562330468773","-2.178562330468773"
"1275","-2.4452163666839697","-2.4452163666839697","-2.4452163666839697"
