"Step","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MAX"
"2557","-53.592211898514876","-53.592211898514876","-53.592211898514876"
"2558","-53.68281323569724","-53.68281323569724","-53.68281323569724"
"2559","-53.62275596540795","-53.62275596540795","-53.62275596540795"
"2560","-53.38108619138309","-53.38108619138309","-53.38108619138309"
"2561","-52.83670284030356","-52.83670284030356","-52.83670284030356"
"2562","-53.20551044919821","-53.20551044919821","-53.20551044919821"
"2563","-53.504323271802996","-53.504323271802996","-53.504323271802996"
"2564","-54.021631336861944","-54.021631336861944","-54.021631336861944"
"2565","-54.52618144395836","-54.52618144395836","-54.52618144395836"
"2566","-54.13319999331913","-54.13319999331913","-54.13319999331913"
"2567","-53.766630996052896","-53.766630996052896","-53.766630996052896"
"2568","-53.159622012754355","-53.159622012754355","-53.159622012754355"
"2569","-53.55370493410095","-53.55370493410095","-53.55370493410095"
"2570","-53.78385275654275","-53.78385275654275","-53.78385275654275"
"2571","-53.947659727204666","-53.947659727204666","-53.947659727204666"
"2572","-53.39799524934278","-53.39799524934278","-53.39799524934278"
"2573","-54.08490323185521","-54.08490323185521","-54.08490323185521"
"2574","-54.01809847415319","-54.01809847415319","-54.01809847415319"
"2575","-54.325885209325705","-54.325885209325705","-54.325885209325705"
"2576","-54.53165824334402","-54.53165824334402","-54.53165824334402"
"2577","-54.548734671655396","-54.548734671655396","-54.548734671655396"
"2578","-54.536349634788195","-54.536349634788195","-54.536349634788195"
"2579","-54.55047755481486","-54.55047755481486","-54.55047755481486"
"2580","-54.277189821741","-54.277189821741","-54.277189821741"
"2581","-54.244995887106654","-54.244995887106654","-54.244995887106654"
"2582","-54.58046020453187","-54.58046020453187","-54.58046020453187"
"2583","-54.719909438668644","-54.719909438668644","-54.719909438668644"
"2584","-54.652175553101294","-54.652175553101294","-54.652175553101294"
"2585","-54.35499669131109","-54.35499669131109","-54.35499669131109"
"2586","-53.86465792747136","-53.86465792747136","-53.86465792747136"
"2587","-54.06048430749951","-54.06048430749951","-54.06048430749951"
"2588","-54.05947656008477","-54.05947656008477","-54.05947656008477"
"2589","-54.1003359096928","-54.1003359096928","-54.1003359096928"
"2590","-54.617434203465336","-54.617434203465336","-54.617434203465336"
"2591","-54.4627965728804","-54.4627965728804","-54.4627965728804"
"2592","-53.772473446807055","-53.772473446807055","-53.772473446807055"
"2593","-53.65909038837189","-53.65909038837189","-53.65909038837189"
"2594","-54.04221467901189","-54.04221467901189","-54.04221467901189"
"2595","-53.982207491302724","-53.982207491302724","-53.982207491302724"
"2596","-53.782276568765255","-53.782276568765255","-53.782276568765255"
"2597","-53.65338946946219","-53.65338946946219","-53.65338946946219"
"2598","-53.798373666865345","-53.798373666865345","-53.798373666865345"
"2599","-53.59171441871181","-53.59171441871181","-53.59171441871181"
"2600","-54.58332498118545","-54.58332498118545","-54.58332498118545"
"2601","-54.32909305289094","-54.32909305289094","-54.32909305289094"
"2602","-54.644196251133344","-54.644196251133344","-54.644196251133344"
"2603","-54.86293981929931","-54.86293981929931","-54.86293981929931"
"2604","-54.60019583616457","-54.60019583616457","-54.60019583616457"
"2605","-54.63346043985901","-54.63346043985901","-54.63346043985901"
"2606","-54.965687522506315","-54.965687522506315","-54.965687522506315"
"2607","-54.97702536524076","-54.97702536524076","-54.97702536524076"
"2608","-54.36786675445315","-54.36786675445315","-54.36786675445315"
"2609","-54.868693586249435","-54.868693586249435","-54.868693586249435"
"2610","-55.375363298290665","-55.375363298290665","-55.375363298290665"
"2611","-55.20215352412814","-55.20215352412814","-55.20215352412814"
"2612","-55.30956002717219","-55.30956002717219","-55.30956002717219"
"2613","-55.3891134429713","-55.3891134429713","-55.3891134429713"
"2614","-55.660416680314846","-55.660416680314846","-55.660416680314846"
"2615","-55.974914887593506","-55.974914887593506","-55.974914887593506"
"2616","-56.24363124461436","-56.24363124461436","-56.24363124461436"
"2617","-56.62113164436298","-56.62113164436298","-56.62113164436298"
"2618","-56.71737996396092","-56.71737996396092","-56.71737996396092"
"2619","-56.66835293321206","-56.66835293321206","-56.66835293321206"
"2620","-56.92896619262748","-56.92896619262748","-56.92896619262748"
"2621","-56.589708811154225","-56.589708811154225","-56.589708811154225"
"2622","-56.77750434453742","-56.77750434453742","-56.77750434453742"
"2623","-57.55080488015148","-57.55080488015148","-57.55080488015148"
"2624","-57.131300511689396","-57.131300511689396","-57.131300511689396"
"2625","-57.04870345466933","-57.04870345466933","-57.04870345466933"
"2626","-57.18967305926108","-57.18967305926108","-57.18967305926108"
"2627","-57.20242422575877","-57.20242422575877","-57.20242422575877"
"2628","-57.03967516781772","-57.03967516781772","-57.03967516781772"
"2629","-57.467680075436526","-57.467680075436526","-57.467680075436526"
"2630","-57.51963320437955","-57.51963320437955","-57.51963320437955"
"2631","-57.65133523749995","-57.65133523749995","-57.65133523749995"
"2632","-57.8721905505535","-57.8721905505535","-57.8721905505535"
"2633","-57.77533860858271","-57.77533860858271","-57.77533860858271"
"2634","-57.32108845418147","-57.32108845418147","-57.32108845418147"
"2635","-57.55719030907535","-57.55719030907535","-57.55719030907535"
"2636","-57.564523898630625","-57.564523898630625","-57.564523898630625"
"2637","-56.92510856244161","-56.92510856244161","-56.92510856244161"
"2638","-57.40926251872081","-57.40926251872081","-57.40926251872081"
"2639","-57.2900349519441","-57.2900349519441","-57.2900349519441"
"2640","-57.63549738242847","-57.63549738242847","-57.63549738242847"
"2641","-57.62287719648602","-57.62287719648602","-57.62287719648602"
"2642","-57.612997515690815","-57.612997515690815","-57.612997515690815"
"2643","-57.52681677944936","-57.52681677944936","-57.52681677944936"
"2644","-57.14882386928618","-57.14882386928618","-57.14882386928618"
"2645","-57.22100398454108","-57.22100398454108","-57.22100398454108"
"2646","-57.26318150913303","-57.26318150913303","-57.26318150913303"
"2647","-56.762289428129776","-56.762289428129776","-56.762289428129776"
"2648","-57.044204435966066","-57.044204435966066","-57.044204435966066"
"2649","-56.945961907438516","-56.945961907438516","-56.945961907438516"
"2650","-56.628593386370675","-56.628593386370675","-56.628593386370675"
"2651","-56.436414073241195","-56.436414073241195","-56.436414073241195"
"2652","-56.38663896189637","-56.38663896189637","-56.38663896189637"
"2653","-56.14306140555341","-56.14306140555341","-56.14306140555341"
"2654","-56.86117413766799","-56.86117413766799","-56.86117413766799"
"2655","-56.87858122315197","-56.87858122315197","-56.87858122315197"
"2656","-56.53730782077747","-56.53730782077747","-56.53730782077747"
"2657","-56.5068471966225","-56.5068471966225","-56.5068471966225"
"2658","-56.238446567688726","-56.238446567688726","-56.238446567688726"
"2659","-56.150449433469596","-56.150449433469596","-56.150449433469596"
"2660","-56.40429611296181","-56.40429611296181","-56.40429611296181"
"2661","-56.659493936327145","-56.659493936327145","-56.659493936327145"
"2662","-56.53721573240839","-56.53721573240839","-56.53721573240839"
"2663","-56.51969624646089","-56.51969624646089","-56.51969624646089"
"2664","-56.61316592552228","-56.61316592552228","-56.61316592552228"
"2665","-56.87128698588384","-56.87128698588384","-56.87128698588384"
"2666","-56.61375484281971","-56.61375484281971","-56.61375484281971"
"2667","-56.135553097724994","-56.135553097724994","-56.135553097724994"
"2668","-55.52135024551253","-55.52135024551253","-55.52135024551253"
"2669","-55.28836442481871","-55.28836442481871","-55.28836442481871"
"2670","-55.60893982810687","-55.60893982810687","-55.60893982810687"
"2671","-55.65501384278401","-55.65501384278401","-55.65501384278401"
"2672","-55.67940824749601","-55.67940824749601","-55.67940824749601"
"2673","-55.57566560919336","-55.57566560919336","-55.57566560919336"
"2674","-55.89025832057994","-55.89025832057994","-55.89025832057994"
"2675","-55.89085953660105","-55.89085953660105","-55.89085953660105"
"2676","-55.45754649066725","-55.45754649066725","-55.45754649066725"
"2677","-55.62360877820069","-55.62360877820069","-55.62360877820069"
"2678","-55.38875832207544","-55.38875832207544","-55.38875832207544"
"2679","-55.501439826452945","-55.501439826452945","-55.501439826452945"
"2680","-55.2059715814747","-55.2059715814747","-55.2059715814747"
"2681","-55.582793262979415","-55.582793262979415","-55.582793262979415"
"2682","-55.71044536918562","-55.71044536918562","-55.71044536918562"
"2683","-55.301715677805234","-55.301715677805234","-55.301715677805234"
"2684","-55.06082846279453","-55.06082846279453","-55.06082846279453"
"2685","-55.7816390977588","-55.7816390977588","-55.7816390977588"
"2686","-56.19315336358398","-56.19315336358398","-56.19315336358398"
"2687","-57.01970835431217","-57.01970835431217","-57.01970835431217"
"2688","-57.91749777021871","-57.91749777021871","-57.91749777021871"
"2689","-58.108343586372314","-58.108343586372314","-58.108343586372314"
"2690","-58.56151123891452","-58.56151123891452","-58.56151123891452"
"2691","-58.92182213449093","-58.92182213449093","-58.92182213449093"
"2692","-59.13850458451991","-59.13850458451991","-59.13850458451991"
"2693","-59.617153730981826","-59.617153730981826","-59.617153730981826"
"2694","-59.75868696674376","-59.75868696674376","-59.75868696674376"
"2695","-60.10643036059667","-60.10643036059667","-60.10643036059667"
"2696","-60.61347617251928","-60.61347617251928","-60.61347617251928"
"2697","-60.38133129379302","-60.38133129379302","-60.38133129379302"
"2698","-60.256754204399925","-60.256754204399925","-60.256754204399925"
"2699","-60.495154482889745","-60.495154482889745","-60.495154482889745"
"2700","-60.4158433031248","-60.4158433031248","-60.4158433031248"
"2701","-61.1884959274158","-61.1884959274158","-61.1884959274158"
"2702","-61.747834560772034","-61.747834560772034","-61.747834560772034"
"2703","-61.0793976193725","-61.0793976193725","-61.0793976193725"
"2704","-61.246268521743","-61.246268521743","-61.246268521743"
"2705","-60.99604370073751","-60.99604370073751","-60.99604370073751"
"2706","-61.45534847714874","-61.45534847714874","-61.45534847714874"
"2707","-61.09602770041554","-61.09602770041554","-61.09602770041554"
"2708","-60.4155511569339","-60.4155511569339","-60.4155511569339"
"2709","-60.60173628807699","-60.60173628807699","-60.60173628807699"
"2710","-60.04114857209579","-60.04114857209579","-60.04114857209579"
"2711","-59.610264069536214","-59.610264069536214","-59.610264069536214"
"2712","-59.822979679349366","-59.822979679349366","-59.822979679349366"
"2713","-59.93685777629463","-59.93685777629463","-59.93685777629463"
"2714","-60.22105816698999","-60.22105816698999","-60.22105816698999"
"2715","-60.636564340038866","-60.636564340038866","-60.636564340038866"
"2716","-60.764216830146154","-60.764216830146154","-60.764216830146154"
"2717","-60.69358085658844","-60.69358085658844","-60.69358085658844"
"2718","-61.26662074858041","-61.26662074858041","-61.26662074858041"
"2719","-60.971457537221234","-60.971457537221234","-60.971457537221234"
"2720","-61.149631918731664","-61.149631918731664","-61.149631918731664"
"2721","-61.29470285932789","-61.29470285932789","-61.29470285932789"
"2722","-61.55537993366213","-61.55537993366213","-61.55537993366213"
"2723","-61.600972993750645","-61.600972993750645","-61.600972993750645"
"2724","-61.79728347438714","-61.79728347438714","-61.79728347438714"
"2725","-62.24717174020273","-62.24717174020273","-62.24717174020273"
"2726","-62.24901424009322","-62.24901424009322","-62.24901424009322"
"2727","-62.22802742088765","-62.22802742088765","-62.22802742088765"
"2728","-62.76134847472791","-62.76134847472791","-62.76134847472791"
"2729","-62.91738107127398","-62.91738107127398","-62.91738107127398"
"2730","-63.64554884409355","-63.64554884409355","-63.64554884409355"
"2731","-63.070416673182656","-63.070416673182656","-63.070416673182656"
"2732","-63.22838813002383","-63.22838813002383","-63.22838813002383"
"2733","-62.846463810588084","-62.846463810588084","-62.846463810588084"
"2734","-62.591535949695135","-62.591535949695135","-62.591535949695135"
"2735","-62.86360826965939","-62.86360826965939","-62.86360826965939"
"2736","-63.365152927714206","-63.365152927714206","-63.365152927714206"
"2737","-63.7957751048454","-63.7957751048454","-63.7957751048454"
"2738","-63.857442766905024","-63.857442766905024","-63.857442766905024"
"2739","-63.80941077784138","-63.80941077784138","-63.80941077784138"
"2740","-63.178413816026904","-63.178413816026904","-63.178413816026904"
"2741","-63.009459812456825","-63.009459812456825","-63.009459812456825"
"2742","-62.64164657488975","-62.64164657488975","-62.64164657488975"
"2743","-62.81048487964397","-62.81048487964397","-62.81048487964397"
"2744","-62.838983751678846","-62.838983751678846","-62.838983751678846"
"2745","-63.141805861056476","-63.141805861056476","-63.141805861056476"
"2746","-63.5201953825655","-63.5201953825655","-63.5201953825655"
"2747","-63.295913181197264","-63.295913181197264","-63.295913181197264"
"2748","-63.13008404433149","-63.13008404433149","-63.13008404433149"
"2749","-63.22426486012727","-63.22426486012727","-63.22426486012727"
"2750","-63.305209716698194","-63.305209716698194","-63.305209716698194"
"2751","-63.88016581924183","-63.88016581924183","-63.88016581924183"
"2752","-64.25630852146212","-64.25630852146212","-64.25630852146212"
"2753","-64.65417562926757","-64.65417562926757","-64.65417562926757"
"2754","-64.10472399478468","-64.10472399478468","-64.10472399478468"
"2755","-64.01948894586012","-64.01948894586012","-64.01948894586012"
"2756","-64.09610981277396","-64.09610981277396","-64.09610981277396"
"2757","-63.906353645566924","-63.906353645566924","-63.906353645566924"
"2758","-63.660530118868","-63.660530118868","-63.660530118868"
"2759","-64.105737817794","-64.105737817794","-64.105737817794"
"2760","-64.13271335244701","-64.13271335244701","-64.13271335244701"
