"Step","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MAX","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MAX"
"3073","30.187722886370548","30.187722886370548","30.187722886370548","-7.574396531819936","-7.574396531819936","-7.574396531819936"
"3074","30.177730728439993","30.177730728439993","30.177730728439993","-7.553924055674917","-7.553924055674917","-7.553924055674917"
"3075","30.260976184652655","30.260976184652655","30.260976184652655","-7.4518528573363145","-7.4518528573363145","-7.4518528573363145"
"3076","30.462093258889823","30.462093258889823","30.462093258889823","-7.432241834281047","-7.432241834281047","-7.432241834281047"
"3077","30.657875828956243","30.657875828956243","30.657875828956243","-7.458930599040067","-7.458930599040067","-7.458930599040067"
"3078","30.79650731894194","30.79650731894194","30.79650731894194","-7.1918736810960295","-7.1918736810960295","-7.1918736810960295"
"3079","30.916663544293396","30.916663544293396","30.916663544293396","-7.106609722446127","-7.106609722446127","-7.106609722446127"
"3080","30.91894828162612","30.91894828162612","30.91894828162612","-6.896261787468184","-6.896261787468184","-6.896261787468184"
"3081","30.99311702726372","30.99311702726372","30.99311702726372","-6.7776459680381835","-6.7776459680381835","-6.7776459680381835"
"3082","31.25022236852892","31.25022236852892","31.25022236852892","-7.1191414371706845","-7.1191414371706845","-7.1191414371706845"
"3083","31.605486109019925","31.605486109019925","31.605486109019925","-6.758022703729315","-6.758022703729315","-6.758022703729315"
"3084","31.085387915897606","31.085387915897606","31.085387915897606","-6.700189798281858","-6.700189798281858","-6.700189798281858"
"3085","30.903084813238642","30.903084813238642","30.903084813238642","-7.012886717147296","-7.012886717147296","-7.012886717147296"
"3086","30.852091986951145","30.852091986951145","30.852091986951145","-7.032073882970895","-7.032073882970895","-7.032073882970895"
"3087","31.15211714647052","31.15211714647052","31.15211714647052","-6.707695708873145","-6.707695708873145","-6.707695708873145"
"3088","31.185065110030266","31.185065110030266","31.185065110030266","-6.71922373162032","-6.71922373162032","-6.71922373162032"
"3089","31.091554387865145","31.091554387865145","31.091554387865145","-6.633408071900707","-6.633408071900707","-6.633408071900707"
"3090","31.12711952506228","31.12711952506228","31.12711952506228","-6.623557162415761","-6.623557162415761","-6.623557162415761"
"3091","31.129847919739845","31.129847919739845","31.129847919739845","-6.433330681390114","-6.433330681390114","-6.433330681390114"
"3092","31.05981380134979","31.05981380134979","31.05981380134979","-7.209053061708451","-7.209053061708451","-7.209053061708451"
"3093","30.788667920695573","30.788667920695573","30.788667920695573","-7.238212696926301","-7.238212696926301","-7.238212696926301"
"3094","30.99205784427808","30.99205784427808","30.99205784427808","-7.243126157688194","-7.243126157688194","-7.243126157688194"
"3095","30.882541636878212","30.882541636878212","30.882541636878212","-7.2601621110031385","-7.2601621110031385","-7.2601621110031385"
"3096","30.883161962440425","30.883161962440425","30.883161962440425","-7.410412729649087","-7.410412729649087","-7.410412729649087"
"3097","31.01123727852159","31.01123727852159","31.01123727852159","-7.497697757370275","-7.497697757370275","-7.497697757370275"
"3098","31.085072133707527","31.085072133707527","31.085072133707527","-7.4886999032208905","-7.4886999032208905","-7.4886999032208905"
"3099","30.43093180103357","30.43093180103357","30.43093180103357","-7.495502391848976","-7.495502391848976","-7.495502391848976"
"3100","30.470228294828374","30.470228294828374","30.470228294828374","-7.101603194610861","-7.101603194610861","-7.101603194610861"
"3101","30.356943258956647","30.356943258956647","30.356943258956647","-6.999457833319993","-6.999457833319993","-6.999457833319993"
"3102","30.31448283864556","30.31448283864556","30.31448283864556","-7.008815777214933","-7.008815777214933","-7.008815777214933"
"3103","30.286199741448154","30.286199741448154","30.286199741448154","-7.0083454043720135","-7.0083454043720135","-7.0083454043720135"
"3104","30.11960903301718","30.11960903301718","30.11960903301718","-7.003666590196724","-7.003666590196724","-7.003666590196724"
"3105","30.057295045113037","30.057295045113037","30.057295045113037","-7.06716271740412","-7.06716271740412","-7.06716271740412"
"3106","30.084036411402103","30.084036411402103","30.084036411402103","-7.110119207094752","-7.110119207094752","-7.110119207094752"
"3107","30.095444339448086","30.095444339448086","30.095444339448086","-6.711414933515334","-6.711414933515334","-6.711414933515334"
"3108","30.492551139030407","30.492551139030407","30.492551139030407","-6.517666507228198","-6.517666507228198","-6.517666507228198"
"3109","30.42290208593647","30.42290208593647","30.42290208593647","-6.9364892187506895","-6.9364892187506895","-6.9364892187506895"
"3110","30.46809001346864","30.46809001346864","30.46809001346864","-7.167847496666575","-7.167847496666575","-7.167847496666575"
"3111","30.50640739283024","30.50640739283024","30.50640739283024","-7.132367638824191","-7.132367638824191","-7.132367638824191"
"3112","30.422572878556966","30.422572878556966","30.422572878556966","-7.1732369990676","-7.1732369990676","-7.1732369990676"
"3113","30.385965636529978","30.385965636529978","30.385965636529978","-7.51486898750029","-7.51486898750029","-7.51486898750029"
"3114","30.413485910797412","30.413485910797412","30.413485910797412","-7.537185723369367","-7.537185723369367","-7.537185723369367"
"3115","30.400322764735137","30.400322764735137","30.400322764735137","-7.665693231863481","-7.665693231863481","-7.665693231863481"
"3116","30.573629718463543","30.573629718463543","30.573629718463543","-7.349746749348764","-7.349746749348764","-7.349746749348764"
"3117","30.849869925880135","30.849869925880135","30.849869925880135","-7.256001241679019","-7.256001241679019","-7.256001241679019"
"3118","30.87286426054034","30.87286426054034","30.87286426054034","-7.387212753690383","-7.387212753690383","-7.387212753690383"
"3119","30.59309767988469","30.59309767988469","30.59309767988469","-7.5341100295966985","-7.5341100295966985","-7.5341100295966985"
"3120","30.813711264294657","30.813711264294657","30.813711264294657","-7.248675882045925","-7.248675882045925","-7.248675882045925"
"3121","30.71410278973935","30.71410278973935","30.71410278973935","-7.209997824799718","-7.209997824799718","-7.209997824799718"
"3122","30.241198457872066","30.241198457872066","30.241198457872066","-7.010580378256916","-7.010580378256916","-7.010580378256916"
"3123","30.16471754155158","30.16471754155158","30.16471754155158","-6.92471190047366","-6.92471190047366","-6.92471190047366"
"3124","30.43677447529522","30.43677447529522","30.43677447529522","-7.230006188532687","-7.230006188532687","-7.230006188532687"
"3125","30.743678645102456","30.743678645102456","30.743678645102456","-7.334804170641678","-7.334804170641678","-7.334804170641678"
"3126","30.862536437892544","30.862536437892544","30.862536437892544","-7.328907725513253","-7.328907725513253","-7.328907725513253"
"3127","30.574387430993784","30.574387430993784","30.574387430993784","-7.43635289219133","-7.43635289219133","-7.43635289219133"
"3128","30.570527394685033","30.570527394685033","30.570527394685033","-7.3701236878856635","-7.3701236878856635","-7.3701236878856635"
"3129","30.22360042110272","30.22360042110272","30.22360042110272","-7.411621658970652","-7.411621658970652","-7.411621658970652"
"3130","30.239047377020547","30.239047377020547","30.239047377020547","-7.718293305895795","-7.718293305895795","-7.718293305895795"
"3131","30.135868074979953","30.135868074979953","30.135868074979953","-7.6877309629238","-7.6877309629238","-7.6877309629238"
"3132","30.3720009437762","30.3720009437762","30.3720009437762","-7.566290639652459","-7.566290639652459","-7.566290639652459"
"3133","30.362251962306853","30.362251962306853","30.362251962306853","-7.613859904143681","-7.613859904143681","-7.613859904143681"
"3134","30.36663791486311","30.36663791486311","30.36663791486311","-8.145076239663691","-8.145076239663691","-8.145076239663691"
"3135","30.409588129548982","30.409588129548982","30.409588129548982","-8.203541618884987","-8.203541618884987","-8.203541618884987"
"3136","30.31235512648623","30.31235512648623","30.31235512648623","-8.238834276520208","-8.238834276520208","-8.238834276520208"
"3137","30.39933867348652","30.39933867348652","30.39933867348652","-8.238502960173069","-8.238502960173069","-8.238502960173069"
"3138","30.4413749074568","30.4413749074568","30.4413749074568","-8.308983221037632","-8.308983221037632","-8.308983221037632"
"3139","30.187338421515765","30.187338421515765","30.187338421515765","-8.082777685766779","-8.082777685766779","-8.082777685766779"
"3140","30.181199082565016","30.181199082565016","30.181199082565016","-8.396633554907934","-8.396633554907934","-8.396633554907934"
"3141","30.286898919899468","30.286898919899468","30.286898919899468","-8.199602335296225","-8.199602335296225","-8.199602335296225"
"3142","30.063787654529637","30.063787654529637","30.063787654529637","-8.227601868408971","-8.227601868408971","-8.227601868408971"
"3143","29.711701480520496","29.711701480520496","29.711701480520496","-8.225874115290134","-8.225874115290134","-8.225874115290134"
"3144","29.932191549288454","29.932191549288454","29.932191549288454","-7.9624260048272495","-7.9624260048272495","-7.9624260048272495"
"3145","29.67083974298398","29.67083974298398","29.67083974298398","-8.35467360332945","-8.35467360332945","-8.35467360332945"
"3146","29.704213000101742","29.704213000101742","29.704213000101742","-8.352708031688286","-8.352708031688286","-8.352708031688286"
"3147","29.642525484078014","29.642525484078014","29.642525484078014","-7.91791159598317","-7.91791159598317","-7.91791159598317"
"3148","29.403613783724822","29.403613783724822","29.403613783724822","-7.908378958719921","-7.908378958719921","-7.908378958719921"
"3149","29.377647971845196","29.377647971845196","29.377647971845196","-7.864703607827978","-7.864703607827978","-7.864703607827978"
"3150","29.35387361495002","29.35387361495002","29.35387361495002","-7.6921115253539005","-7.6921115253539005","-7.6921115253539005"
"3151","29.2727378475066","29.2727378475066","29.2727378475066","-7.912290046050535","-7.912290046050535","-7.912290046050535"
"3152","29.35946990055895","29.35946990055895","29.35946990055895","-8.731496290493673","-8.731496290493673","-8.731496290493673"
"3153","28.922607723245505","28.922607723245505","28.922607723245505","-7.901546736876302","-7.901546736876302","-7.901546736876302"
"3154","28.910613282533504","28.910613282533504","28.910613282533504","-8.012335626606335","-8.012335626606335","-8.012335626606335"
"3155","29.183668538533958","29.183668538533958","29.183668538533958","-8.057411232458032","-8.057411232458032","-8.057411232458032"
"3156","29.1088640580797","29.1088640580797","29.1088640580797","-8.225500439590496","-8.225500439590496","-8.225500439590496"
"3157","28.73112220336269","28.73112220336269","28.73112220336269","-8.287916712906053","-8.287916712906053","-8.287916712906053"
"3158","28.043800944862333","28.043800944862333","28.043800944862333","-8.301664342762715","-8.301664342762715","-8.301664342762715"
"3159","27.8933961966593","27.8933961966593","27.8933961966593","-7.985424952474026","-7.985424952474026","-7.985424952474026"
"3160","27.587443961614493","27.587443961614493","27.587443961614493","-8.026640937390326","-8.026640937390326","-8.026640937390326"
"3161","27.62190547826497","27.62190547826497","27.62190547826497","-7.997636146975866","-7.997636146975866","-7.997636146975866"
"3162","27.569928065952855","27.569928065952855","27.569928065952855","-7.750175594199799","-7.750175594199799","-7.750175594199799"
"3163","27.420605791959588","27.420605791959588","27.420605791959588","-7.617633622622168","-7.617633622622168","-7.617633622622168"
"3164","27.411630349831395","27.411630349831395","27.411630349831395","-7.426974781162902","-7.426974781162902","-7.426974781162902"
"3165","27.609149150446232","27.609149150446232","27.609149150446232","-7.44598849537979","-7.44598849537979","-7.44598849537979"
"3166","27.50544684932321","27.50544684932321","27.50544684932321","-7.440825866852224","-7.440825866852224","-7.440825866852224"
"3167","27.413903544183185","27.413903544183185","27.413903544183185","-7.232519379773567","-7.232519379773567","-7.232519379773567"
"3168","27.466728091529443","27.466728091529443","27.466728091529443","-7.13580640706786","-7.13580640706786","-7.13580640706786"
"3169","27.43202045950357","27.43202045950357","27.43202045950357","-7.135684466175212","-7.135684466175212","-7.135684466175212"
"3170","27.45520089330712","27.45520089330712","27.45520089330712","-6.850808154597595","-6.850808154597595","-6.850808154597595"
"3171","27.483031156136295","27.483031156136295","27.483031156136295","-6.5781829892441035","-6.5781829892441035","-6.5781829892441035"
