"Step","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"2299","12.397918938582595","12.397918938582595","12.397918938582595"
"2304","12.244494729886057","12.244494729886057","12.244494729886057"
"2309","11.968498085458267","11.968498085458267","11.968498085458267"
"2314","12.152166023578253","12.152166023578253","12.152166023578253"
"2319","12.12258418859367","12.12258418859367","12.12258418859367"
"2324","12.642050255680624","12.642050255680624","12.642050255680624"
"2329","11.89389373873664","11.89389373873664","11.89389373873664"
"2334","11.535817460733456","11.535817460733456","11.535817460733456"
"2339","12.351257866501715","12.351257866501715","12.351257866501715"
"2344","11.353405844735912","11.353405844735912","11.353405844735912"
"2349","11.239875503070458","11.239875503070458","11.239875503070458"
"2354","11.11084702700727","11.11084702700727","11.11084702700727"
"2359","11.317030719375047","11.317030719375047","11.317030719375047"
"2364","11.517132719312585","11.517132719312585","11.517132719312585"
"2369","11.81571247966344","11.81571247966344","11.81571247966344"
"2374","11.88920088208527","11.88920088208527","11.88920088208527"
"2379","12.219264152894947","12.219264152894947","12.219264152894947"
"2384","11.636721558172157","11.636721558172157","11.636721558172157"
"2389","11.870950416888853","11.870950416888853","11.870950416888853"
"2394","11.50267290558834","11.50267290558834","11.50267290558834"
"2399","11.228872051881458","11.228872051881458","11.228872051881458"
"2404","12.04232731337996","12.04232731337996","12.04232731337996"
"2409","13.729350525430002","13.729350525430002","13.729350525430002"
"2414","13.753584546877017","13.753584546877017","13.753584546877017"
"2419","14.37430075576307","14.37430075576307","14.37430075576307"
"2424","13.965338271232243","13.965338271232243","13.965338271232243"
"2429","14.456786652500934","14.456786652500934","14.456786652500934"
"2434","14.484672390534957","14.484672390534957","14.484672390534957"
"2439","15.428230554146927","15.428230554146927","15.428230554146927"
"2444","15.918424919658047","15.918424919658047","15.918424919658047"
"2449","16.720558524764975","16.720558524764975","16.720558524764975"
"2454","16.70131870985101","16.70131870985101","16.70131870985101"
"2459","16.038145719320614","16.038145719320614","16.038145719320614"
"2464","16.09290013628132","16.09290013628132","16.09290013628132"
"2469","16.379674179942327","16.379674179942327","16.379674179942327"
"2474","16.74598169560868","16.74598169560868","16.74598169560868"
"2479","16.98620533118959","16.98620533118959","16.98620533118959"
"2484","17.853307017321654","17.853307017321654","17.853307017321654"
"2489","18.875741878260204","18.875741878260204","18.875741878260204"
"2494","19.1401848772975","19.1401848772975","19.1401848772975"
"2499","19.734599925877216","19.734599925877216","19.734599925877216"
"2504","19.51124419189841","19.51124419189841","19.51124419189841"
"2509","19.149591159426553","19.149591159426553","19.149591159426553"
"2514","19.0878348122793","19.0878348122793","19.0878348122793"
"2519","19.127007830512426","19.127007830512426","19.127007830512426"
"2524","19.04877141505491","19.04877141505491","19.04877141505491"
"2529","18.24589557059176","18.24589557059176","18.24589557059176"
"2534","18.235787248611633","18.235787248611633","18.235787248611633"
"2539","19.085944553080687","19.085944553080687","19.085944553080687"
"2544","18.830884922850178","18.830884922850178","18.830884922850178"
"2549","17.57579037189675","17.57579037189675","17.57579037189675"
"2554","17.945882897850232","17.945882897850232","17.945882897850232"
"2559","17.284613945875066","17.284613945875066","17.284613945875066"
"2564","17.88419383343316","17.88419383343316","17.88419383343316"
"2569","17.674698761596478","17.674698761596478","17.674698761596478"
"2574","17.97004393695057","17.97004393695057","17.97004393695057"
"2579","19.007082803798752","19.007082803798752","19.007082803798752"
"2584","19.45759004983069","19.45759004983069","19.45759004983069"
"2589","19.933688017522524","19.933688017522524","19.933688017522524"
"2594","19.966279871530574","19.966279871530574","19.966279871530574"
"2599","19.479496630996696","19.479496630996696","19.479496630996696"
"2604","21.54708794429831","21.54708794429831","21.54708794429831"
"2609","21.412041981380117","21.412041981380117","21.412041981380117"
"2614","20.691632133050824","20.691632133050824","20.691632133050824"
"2619","20.668161508591776","20.668161508591776","20.668161508591776"
"2624","21.04777754346612","21.04777754346612","21.04777754346612"
"2629","20.030679637852103","20.030679637852103","20.030679637852103"
"2634","20.892207835239734","20.892207835239734","20.892207835239734"
"2639","20.222186824035152","20.222186824035152","20.222186824035152"
"2644","20.50003524597271","20.50003524597271","20.50003524597271"
"2649","20.235541135241178","20.235541135241178","20.235541135241178"
"2654","20.23147111394258","20.23147111394258","20.23147111394258"
"2659","21.04284246426996","21.04284246426996","21.04284246426996"
"2664","21.875020001267607","21.875020001267607","21.875020001267607"
"2669","22.845978756289888","22.845978756289888","22.845978756289888"
"2674","22.88674068510243","22.88674068510243","22.88674068510243"
"2679","23.520948783467666","23.520948783467666","23.520948783467666"
"2684","24.116004040024535","24.116004040024535","24.116004040024535"
"2689","23.513018351454505","23.513018351454505","23.513018351454505"
"2694","23.648293221337426","23.648293221337426","23.648293221337426"
"2699","23.941214024132265","23.941214024132265","23.941214024132265"
"2704","24.944775862681357","24.944775862681357","24.944775862681357"
"2709","24.707324267651078","24.707324267651078","24.707324267651078"
"2714","24.803103711848284","24.803103711848284","24.803103711848284"
"2719","24.93440601570535","24.93440601570535","24.93440601570535"
"2724","25.607249152620614","25.607249152620614","25.607249152620614"
"2729","25.584017175960398","25.584017175960398","25.584017175960398"
"2734","26.461907739415416","26.461907739415416","26.461907739415416"
"2739","26.756004459236873","26.756004459236873","26.756004459236873"
"2744","26.823864379143128","26.823864379143128","26.823864379143128"
"2749","26.949319227092165","26.949319227092165","26.949319227092165"
"2754","27.22555890764975","27.22555890764975","27.22555890764975"
"2759","28.736920440234172","28.736920440234172","28.736920440234172"
"2764","27.953675349158132","27.953675349158132","27.953675349158132"
"2769","27.4244066040224","27.4244066040224","27.4244066040224"
"2774","27.9205779187592","27.9205779187592","27.9205779187592"
"2779","28.665736670338703","28.665736670338703","28.665736670338703"
"2784","29.25701806893694","29.25701806893694","29.25701806893694"
"2789","29.141210368972114","29.141210368972114","29.141210368972114"
"2794","28.732260643369045","28.732260643369045","28.732260643369045"
"2799","29.168575109672233","29.168575109672233","29.168575109672233"
"2804","30.109561590090465","30.109561590090465","30.109561590090465"
"2809","30.254158025010323","30.254158025010323","30.254158025010323"
"2814","30.59124416763047","30.59124416763047","30.59124416763047"
"2819","30.13577754647909","30.13577754647909","30.13577754647909"
"2824","30.30793500990313","30.30793500990313","30.30793500990313"
"2829","29.70780308465037","29.70780308465037","29.70780308465037"
"2834","29.719547514838123","29.719547514838123","29.719547514838123"
"2839","29.850326836854464","29.850326836854464","29.850326836854464"
"2844","30.140728864312813","30.140728864312813","30.140728864312813"
"2849","29.786719404696793","29.786719404696793","29.786719404696793"
"2854","29.44055924591394","29.44055924591394","29.44055924591394"
"2859","29.744962621556677","29.744962621556677","29.744962621556677"
"2864","28.993247853725524","28.993247853725524","28.993247853725524"
"2869","29.036875161389172","29.036875161389172","29.036875161389172"
"2874","29.124345400374896","29.124345400374896","29.124345400374896"
"2879","29.079766110175502","29.079766110175502","29.079766110175502"
"2884","30.082081255369136","30.082081255369136","30.082081255369136"
"2889","30.846141279296894","30.846141279296894","30.846141279296894"
"2894","31.040655977792262","31.040655977792262","31.040655977792262"
"2899","31.518902340576634","31.518902340576634","31.518902340576634"
"2904","32.36326186167107","32.36326186167107","32.36326186167107"
"2909","32.36243965811514","32.36243965811514","32.36243965811514"
"2914","32.96365162688501","32.96365162688501","32.96365162688501"
"2919","33.08213924177812","33.08213924177812","33.08213924177812"
"2924","34.08512567037341","34.08512567037341","34.08512567037341"
"2929","33.55640881316383","33.55640881316383","33.55640881316383"
"2934","33.855332565317354","33.855332565317354","33.855332565317354"
"2939","33.38299904452023","33.38299904452023","33.38299904452023"
"2944","33.28289571773263","33.28289571773263","33.28289571773263"
"2949","32.90041542103715","32.90041542103715","32.90041542103715"
"2954","32.166945346689474","32.166945346689474","32.166945346689474"
"2959","32.83766970390661","32.83766970390661","32.83766970390661"
"2964","32.28382937167518","32.28382937167518","32.28382937167518"
"2969","32.230004104444134","32.230004104444134","32.230004104444134"
"2974","31.86388024417725","31.86388024417725","31.86388024417725"
"2979","31.72475266622907","31.72475266622907","31.72475266622907"
"2984","32.821760700223344","32.821760700223344","32.821760700223344"
"2989","33.623590882242624","33.623590882242624","33.623590882242624"
"2994","33.97529018729386","33.97529018729386","33.97529018729386"
"2999","33.41831488562272","33.41831488562272","33.41831488562272"
"3004","33.924458984300315","33.924458984300315","33.924458984300315"
"3009","34.42586451810375","34.42586451810375","34.42586451810375"
"3014","34.767892308670454","34.767892308670454","34.767892308670454"
"3019","35.12718781398013","35.12718781398013","35.12718781398013"
"3024","34.69795794814888","34.69795794814888","34.69795794814888"
"3029","34.638353261954485","34.638353261954485","34.638353261954485"
"3034","34.112172146378505","34.112172146378505","34.112172146378505"
"3039","33.433866007085186","33.433866007085186","33.433866007085186"
"3044","34.07455616773272","34.07455616773272","34.07455616773272"
"3049","33.74792916836254","33.74792916836254","33.74792916836254"
"3054","33.10146046419029","33.10146046419029","33.10146046419029"
"3059","33.83471593525928","33.83471593525928","33.83471593525928"
"3064","33.22867317076782","33.22867317076782","33.22867317076782"
"3069","33.28349750463837","33.28349750463837","33.28349750463837"
"3074","33.68561661298133","33.68561661298133","33.68561661298133"
"3079","34.34813472981444","34.34813472981444","34.34813472981444"
"3084","35.41159872169772","35.41159872169772","35.41159872169772"
"3089","36.076828376691935","36.076828376691935","36.076828376691935"
"3094","35.49971014910896","35.49971014910896","35.49971014910896"
"3099","35.80216782800784","35.80216782800784","35.80216782800784"
"3104","35.834007308964175","35.834007308964175","35.834007308964175"
"3109","36.20972602988257","36.20972602988257","36.20972602988257"
"3114","36.59907853522711","36.59907853522711","36.59907853522711"
"3119","36.80364232830858","36.80364232830858","36.80364232830858"
"3124","36.48565428413116","36.48565428413116","36.48565428413116"
"3129","36.394560919455934","36.394560919455934","36.394560919455934"
"3134","35.599257678688396","35.599257678688396","35.599257678688396"
"3139","36.63361938673049","36.63361938673049","36.63361938673049"
"3144","36.36127422191225","36.36127422191225","36.36127422191225"
"3149","36.70311860754985","36.70311860754985","36.70311860754985"
"3154","36.05259147519224","36.05259147519224","36.05259147519224"
"3159","35.091848813279896","35.091848813279896","35.091848813279896"
"3164","34.672752081803466","34.672752081803466","34.672752081803466"
"3169","34.808077686893036","34.808077686893036","34.808077686893036"
"3174","34.72923345358511","34.72923345358511","34.72923345358511"
"3179","34.76196478285266","34.76196478285266","34.76196478285266"
"3184","35.24113980260731","35.24113980260731","35.24113980260731"
"3189","35.95767927521515","35.95767927521515","35.95767927521515"
"3194","36.920198185518906","36.920198185518906","36.920198185518906"
"3199","37.58675314556283","37.58675314556283","37.58675314556283"
"3204","37.46626785690938","37.46626785690938","37.46626785690938"
"3209","38.395650409761075","38.395650409761075","38.395650409761075"
"3214","38.44994640167361","38.44994640167361","38.44994640167361"
"3219","38.30811883414389","38.30811883414389","38.30811883414389"
"3224","38.28722542811324","38.28722542811324","38.28722542811324"
"3229","38.14587718479348","38.14587718479348","38.14587718479348"
"3234","38.75769778574999","38.75769778574999","38.75769778574999"
"3239","38.774122329897516","38.774122329897516","38.774122329897516"
"3244","38.904921834619856","38.904921834619856","38.904921834619856"
"3249","38.90731788101019","38.90731788101019","38.90731788101019"
"3254","39.06632297889531","39.06632297889531","39.06632297889531"
"3259","39.23753672674816","39.23753672674816","39.23753672674816"
"3264","39.18090960131056","39.18090960131056","39.18090960131056"
