"Step","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"1265","36.684426778471504","36.684426778471504","36.684426778471504"
"1266","36.81906910269156","36.81906910269156","36.81906910269156"
"1267","36.432625657882824","36.432625657882824","36.432625657882824"
"1268","36.09728816238197","36.09728816238197","36.09728816238197"
"1269","36.61627504296741","36.61627504296741","36.61627504296741"
"1270","36.76277637030333","36.76277637030333","36.76277637030333"
"1271","36.99321802585389","36.99321802585389","36.99321802585389"
"1272","37.13650442398103","37.13650442398103","37.13650442398103"
"1273","37.44816777167214","37.44816777167214","37.44816777167214"
"1274","37.50844181954246","37.50844181954246","37.50844181954246"
"1275","38.3335648000468","38.3335648000468","38.3335648000468"
"1276","38.299807651304754","38.299807651304754","38.299807651304754"
"1277","38.08281663396717","38.08281663396717","38.08281663396717"
"1278","38.392409407835785","38.392409407835785","38.392409407835785"
"1279","38.04875826871941","38.04875826871941","38.04875826871941"
"1280","38.213685824532774","38.213685824532774","38.213685824532774"
"1281","37.93594296638733","37.93594296638733","37.93594296638733"
"1282","38.409974769501225","38.409974769501225","38.409974769501225"
"1283","38.10157585047034","38.10157585047034","38.10157585047034"
"1284","37.87868561477376","37.87868561477376","37.87868561477376"
"1285","38.13948790197845","38.13948790197845","38.13948790197845"
"1286","38.27460553281222","38.27460553281222","38.27460553281222"
"1287","37.635981481626835","37.635981481626835","37.635981481626835"
"1288","37.42363810759747","37.42363810759747","37.42363810759747"
"1289","37.72318449168131","37.72318449168131","37.72318449168131"
"1290","38.50952404019921","38.50952404019921","38.50952404019921"
"1291","39.025412359063964","39.025412359063964","39.025412359063964"
"1292","38.39081320520499","38.39081320520499","38.39081320520499"
"1293","38.61312019531892","38.61312019531892","38.61312019531892"
"1294","38.15525455631981","38.15525455631981","38.15525455631981"
"1295","38.847734798849096","38.847734798849096","38.847734798849096"
"1296","38.978566287144496","38.978566287144496","38.978566287144496"
"1297","39.418021090480686","39.418021090480686","39.418021090480686"
"1298","39.420913500513045","39.420913500513045","39.420913500513045"
"1299","38.79206803908795","38.79206803908795","38.79206803908795"
"1300","38.046711765357124","38.046711765357124","38.046711765357124"
"1301","37.972096804752624","37.972096804752624","37.972096804752624"
"1302","39.20466258192513","39.20466258192513","39.20466258192513"
"1303","38.78138995076456","38.78138995076456","38.78138995076456"
"1304","38.293526792491555","38.293526792491555","38.293526792491555"
"1305","38.331153433130424","38.331153433130424","38.331153433130424"
"1306","38.12440867149219","38.12440867149219","38.12440867149219"
"1307","38.6380498228598","38.6380498228598","38.6380498228598"
"1308","39.08203781682061","39.08203781682061","39.08203781682061"
"1309","39.13079178417686","39.13079178417686","39.13079178417686"
"1310","39.00223968901446","39.00223968901446","39.00223968901446"
"1311","39.500365538151016","39.500365538151016","39.500365538151016"
"1312","38.96028725643905","38.96028725643905","38.96028725643905"
"1313","39.458070013540066","39.458070013540066","39.458070013540066"
"1314","39.77363463743946","39.77363463743946","39.77363463743946"
"1315","40.49256587974849","40.49256587974849","40.49256587974849"
"1316","38.96206331151676","38.96206331151676","38.96206331151676"
"1317","38.8849613698048","38.8849613698048","38.8849613698048"
"1318","39.20192087488216","39.20192087488216","39.20192087488216"
"1319","39.12532289976081","39.12532289976081","39.12532289976081"
"1320","38.988564330049314","38.988564330049314","38.988564330049314"
"1321","39.517988209207886","39.517988209207886","39.517988209207886"
"1322","40.06633170804926","40.06633170804926","40.06633170804926"
"1323","40.22241560077321","40.22241560077321","40.22241560077321"
"1324","40.856524815567845","40.856524815567845","40.856524815567845"
"1325","40.81898568649406","40.81898568649406","40.81898568649406"
"1326","41.02430042623459","41.02430042623459","41.02430042623459"
"1327","41.447379617080166","41.447379617080166","41.447379617080166"
"1328","41.260338560811284","41.260338560811284","41.260338560811284"
"1329","41.09834966677534","41.09834966677534","41.09834966677534"
"1330","40.45571250872272","40.45571250872272","40.45571250872272"
"1331","39.51439571104584","39.51439571104584","39.51439571104584"
"1332","39.631106161123896","39.631106161123896","39.631106161123896"
"1333","39.52035961491906","39.52035961491906","39.52035961491906"
"1334","39.623117871146185","39.623117871146185","39.623117871146185"
"1335","38.104305728515826","38.104305728515826","38.104305728515826"
"1336","36.98698439785191","36.98698439785191","36.98698439785191"
"1337","36.877292070744055","36.877292070744055","36.877292070744055"
"1338","36.88361356462597","36.88361356462597","36.88361356462597"
"1339","37.39133168603539","37.39133168603539","37.39133168603539"
"1340","37.59313380399746","37.59313380399746","37.59313380399746"
"1341","37.662813212986606","37.662813212986606","37.662813212986606"
"1342","37.555286766331704","37.555286766331704","37.555286766331704"
"1343","37.40833945194918","37.40833945194918","37.40833945194918"
"1344","37.43325180833278","37.43325180833278","37.43325180833278"
"1345","37.07047245421876","37.07047245421876","37.07047245421876"
"1346","37.408480712255894","37.408480712255894","37.408480712255894"
"1347","38.263501869749405","38.263501869749405","38.263501869749405"
"1348","38.47746143109942","38.47746143109942","38.47746143109942"
"1349","38.13427102478033","38.13427102478033","38.13427102478033"
"1350","38.49230891402246","38.49230891402246","38.49230891402246"
"1351","38.4814307656111","38.4814307656111","38.4814307656111"
"1352","38.49832778293663","38.49832778293663","38.49832778293663"
"1353","38.56316527781235","38.56316527781235","38.56316527781235"
"1354","37.15898693316625","37.15898693316625","37.15898693316625"
"1355","37.55248318635831","37.55248318635831","37.55248318635831"
"1356","37.272357406059385","37.272357406059385","37.272357406059385"
"1357","37.272518294844204","37.272518294844204","37.272518294844204"
"1358","37.250148280670146","37.250148280670146","37.250148280670146"
"1359","38.32670488712352","38.32670488712352","38.32670488712352"
"1360","38.3961988971046","38.3961988971046","38.3961988971046"
"1361","37.84513995571403","37.84513995571403","37.84513995571403"
"1362","37.63811272147813","37.63811272147813","37.63811272147813"
"1363","37.658562734313286","37.658562734313286","37.658562734313286"
"1364","36.910682553672316","36.910682553672316","36.910682553672316"
"1365","35.89731047176436","35.89731047176436","35.89731047176436"
"1366","36.332162720040124","36.332162720040124","36.332162720040124"
"1367","36.358450606869724","36.358450606869724","36.358450606869724"
"1368","34.736852190885614","34.736852190885614","34.736852190885614"
"1369","36.5710249127459","36.5710249127459","36.5710249127459"
"1370","36.47297881916436","36.47297881916436","36.47297881916436"
"1371","35.88785957141607","35.88785957141607","35.88785957141607"
"1372","36.4923725381158","36.4923725381158","36.4923725381158"
"1373","36.327242223642386","36.327242223642386","36.327242223642386"
"1374","36.17988464591867","36.17988464591867","36.17988464591867"
"1375","36.154130715562836","36.154130715562836","36.154130715562836"
"1376","36.16378331428803","36.16378331428803","36.16378331428803"
"1377","36.77659259431715","36.77659259431715","36.77659259431715"
"1378","36.878601630510246","36.878601630510246","36.878601630510246"
"1379","37.37875418404957","37.37875418404957","37.37875418404957"
"1380","37.57074517983128","37.57074517983128","37.57074517983128"
"1381","37.11799585134858","37.11799585134858","37.11799585134858"
"1382","37.52146519305678","37.52146519305678","37.52146519305678"
"1383","37.426440158326926","37.426440158326926","37.426440158326926"
"1384","37.02865760341829","37.02865760341829","37.02865760341829"
"1385","37.90219087118624","37.90219087118624","37.90219087118624"
"1386","38.824464969165994","38.824464969165994","38.824464969165994"
"1387","39.422150731402496","39.422150731402496","39.422150731402496"
"1388","39.42201861561628","39.42201861561628","39.42201861561628"
"1389","38.66340481014985","38.66340481014985","38.66340481014985"
"1390","38.576332034007365","38.576332034007365","38.576332034007365"
"1391","38.43095205799703","38.43095205799703","38.43095205799703"
"1392","38.320663075718706","38.320663075718706","38.320663075718706"
"1393","38.32268382082424","38.32268382082424","38.32268382082424"
"1394","37.98266336799777","37.98266336799777","37.98266336799777"
"1395","37.7073397085686","37.7073397085686","37.7073397085686"
"1396","37.168659395652824","37.168659395652824","37.168659395652824"
"1397","36.74197718894127","36.74197718894127","36.74197718894127"
"1398","37.235443022341876","37.235443022341876","37.235443022341876"
"1399","38.069700217164225","38.069700217164225","38.069700217164225"
"1400","38.4010071941592","38.4010071941592","38.4010071941592"
"1401","39.87759780002874","39.87759780002874","39.87759780002874"
"1402","40.44697017269677","40.44697017269677","40.44697017269677"
"1403","40.897207392660896","40.897207392660896","40.897207392660896"
"1404","40.031226424186336","40.031226424186336","40.031226424186336"
"1405","39.73014500714437","39.73014500714437","39.73014500714437"
"1406","38.70292832926755","38.70292832926755","38.70292832926755"
"1407","38.66799359102584","38.66799359102584","38.66799359102584"
"1408","39.41018473749223","39.41018473749223","39.41018473749223"
"1409","39.185745304421566","39.185745304421566","39.185745304421566"
"1410","38.58570736428698","38.58570736428698","38.58570736428698"
"1411","37.523819628906466","37.523819628906466","37.523819628906466"
"1412","38.28944299603375","38.28944299603375","38.28944299603375"
"1413","37.98532960123753","37.98532960123753","37.98532960123753"
"1414","37.629621793916236","37.629621793916236","37.629621793916236"
"1415","37.374151659162585","37.374151659162585","37.374151659162585"
"1416","36.54149561236368","36.54149561236368","36.54149561236368"
"1417","36.49638273897933","36.49638273897933","36.49638273897933"
"1418","36.80850783557519","36.80850783557519","36.80850783557519"
"1419","36.64255088440436","36.64255088440436","36.64255088440436"
"1420","36.628729997062976","36.628729997062976","36.628729997062976"
"1421","37.20069333012479","37.20069333012479","37.20069333012479"
"1422","36.0205498669374","36.0205498669374","36.0205498669374"
"1423","35.71735564342528","35.71735564342528","35.71735564342528"
"1424","35.50124111302736","35.50124111302736","35.50124111302736"
"1425","35.384671264713894","35.384671264713894","35.384671264713894"
"1426","35.057034081497136","35.057034081497136","35.057034081497136"
"1427","34.93437067105445","34.93437067105445","34.93437067105445"
"1428","36.45753727653921","36.45753727653921","36.45753727653921"
"1429","37.34637140226629","37.34637140226629","37.34637140226629"
"1430","38.5643789400485","38.5643789400485","38.5643789400485"
"1431","38.60269989237772","38.60269989237772","38.60269989237772"
"1432","38.41246933233421","38.41246933233421","38.41246933233421"
"1433","38.818980988797755","38.818980988797755","38.818980988797755"
"1434","39.60765718388015","39.60765718388015","39.60765718388015"
"1435","39.630658017595366","39.630658017595366","39.630658017595366"
"1436","39.68775332374439","39.68775332374439","39.68775332374439"
"1437","39.48527437412264","39.48527437412264","39.48527437412264"
"1438","38.58714240934591","38.58714240934591","38.58714240934591"
"1439","38.98306427253532","38.98306427253532","38.98306427253532"
"1440","39.358584561363465","39.358584561363465","39.358584561363465"
"1441","39.34968931127593","39.34968931127593","39.34968931127593"
"1442","39.467608245862536","39.467608245862536","39.467608245862536"
