"Step","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"3219","-54.02523593650827","-54.02523593650827","-54.02523593650827"
"3220","-53.70413764831993","-53.70413764831993","-53.70413764831993"
"3221","-53.59729690901165","-53.59729690901165","-53.59729690901165"
"3222","-53.178747699552495","-53.178747699552495","-53.178747699552495"
"3223","-52.881173439285384","-52.881173439285384","-52.881173439285384"
"3224","-52.74981752243261","-52.74981752243261","-52.74981752243261"
"3225","-52.99405164315203","-52.99405164315203","-52.99405164315203"
"3226","-53.487533598812","-53.487533598812","-53.487533598812"
"3227","-53.53327171781819","-53.53327171781819","-53.53327171781819"
"3228","-53.40083002128845","-53.40083002128845","-53.40083002128845"
"3229","-53.66282474259139","-53.66282474259139","-53.66282474259139"
"3230","-52.2627983172619","-52.2627983172619","-52.2627983172619"
"3231","-51.47444924492666","-51.47444924492666","-51.47444924492666"
"3232","-51.15640955647754","-51.15640955647754","-51.15640955647754"
"3233","-51.19362327249129","-51.19362327249129","-51.19362327249129"
"3234","-51.60693170931879","-51.60693170931879","-51.60693170931879"
"3235","-51.927625349714205","-51.927625349714205","-51.927625349714205"
"3236","-51.937296580468285","-51.937296580468285","-51.937296580468285"
"3237","-52.354283202869844","-52.354283202869844","-52.354283202869844"
"3238","-53.91805946825494","-53.91805946825494","-53.91805946825494"
"3239","-54.025011814447495","-54.025011814447495","-54.025011814447495"
"3240","-54.37782330293313","-54.37782330293313","-54.37782330293313"
"3241","-55.679458454792375","-55.679458454792375","-55.679458454792375"
"3242","-55.021986526148495","-55.021986526148495","-55.021986526148495"
"3243","-54.1349357453612","-54.1349357453612","-54.1349357453612"
"3244","-54.327564414400605","-54.327564414400605","-54.327564414400605"
"3245","-53.493885186403986","-53.493885186403986","-53.493885186403986"
"3246","-53.151521267247034","-53.151521267247034","-53.151521267247034"
"3247","-52.82523812514543","-52.82523812514543","-52.82523812514543"
"3248","-53.52261992433941","-53.52261992433941","-53.52261992433941"
"3249","-53.327614579573556","-53.327614579573556","-53.327614579573556"
"3250","-53.92461864448893","-53.92461864448893","-53.92461864448893"
"3251","-53.82016582471016","-53.82016582471016","-53.82016582471016"
"3252","-53.70706887681338","-53.70706887681338","-53.70706887681338"
"3253","-53.5755101993464","-53.5755101993464","-53.5755101993464"
"3254","-53.49764732927837","-53.49764732927837","-53.49764732927837"
"3255","-53.651076920572635","-53.651076920572635","-53.651076920572635"
"3256","-53.58162702391387","-53.58162702391387","-53.58162702391387"
"3257","-53.54408122172699","-53.54408122172699","-53.54408122172699"
"3258","-54.154666025946334","-54.154666025946334","-54.154666025946334"
"3259","-54.53000752987953","-54.53000752987953","-54.53000752987953"
"3260","-53.716424445079646","-53.716424445079646","-53.716424445079646"
"3261","-54.66179611018302","-54.66179611018302","-54.66179611018302"
"3262","-54.917077942048664","-54.917077942048664","-54.917077942048664"
"3263","-54.896879596758744","-54.896879596758744","-54.896879596758744"
"3264","-54.61274910162094","-54.61274910162094","-54.61274910162094"
"3265","-54.48171932042126","-54.48171932042126","-54.48171932042126"
"3266","-53.345315962474594","-53.345315962474594","-53.345315962474594"
"3267","-53.51318530013201","-53.51318530013201","-53.51318530013201"
"3268","-54.726604543598896","-54.726604543598896","-54.726604543598896"
"3269","-54.29378387306536","-54.29378387306536","-54.29378387306536"
"3270","-54.03848504051488","-54.03848504051488","-54.03848504051488"
"3271","-55.115001566767305","-55.115001566767305","-55.115001566767305"
"3272","-54.85102975320693","-54.85102975320693","-54.85102975320693"
"3273","-54.2441763482212","-54.2441763482212","-54.2441763482212"
"3274","-54.029131127034525","-54.029131127034525","-54.029131127034525"
"3275","-53.8695361681122","-53.8695361681122","-53.8695361681122"
"3276","-52.876030763852576","-52.876030763852576","-52.876030763852576"
"3277","-53.03119646406577","-53.03119646406577","-53.03119646406577"
"3278","-53.14166338566224","-53.14166338566224","-53.14166338566224"
"3279","-53.90985057766695","-53.90985057766695","-53.90985057766695"
"3280","-53.27033220626488","-53.27033220626488","-53.27033220626488"
"3281","-52.59206621513214","-52.59206621513214","-52.59206621513214"
"3282","-52.676257728481815","-52.676257728481815","-52.676257728481815"
"3283","-52.599801347025235","-52.599801347025235","-52.599801347025235"
"3284","-51.333517547408235","-51.333517547408235","-51.333517547408235"
"3285","-51.25858808123382","-51.25858808123382","-51.25858808123382"
"3286","-50.90482575645646","-50.90482575645646","-50.90482575645646"
"3287","-50.78453931244137","-50.78453931244137","-50.78453931244137"
"3288","-51.317791818454715","-51.317791818454715","-51.317791818454715"
"3289","-52.011787241402516","-52.011787241402516","-52.011787241402516"
"3290","-51.678035774013864","-51.678035774013864","-51.678035774013864"
"3291","-51.8913895326928","-51.8913895326928","-51.8913895326928"
"3292","-52.649217980769606","-52.649217980769606","-52.649217980769606"
"3293","-51.34829231987273","-51.34829231987273","-51.34829231987273"
"3294","-51.744379584133064","-51.744379584133064","-51.744379584133064"
"3295","-51.64512439957535","-51.64512439957535","-51.64512439957535"
"3296","-52.32092461794127","-52.32092461794127","-52.32092461794127"
"3297","-52.65136143130793","-52.65136143130793","-52.65136143130793"
"3298","-53.30053445882022","-53.30053445882022","-53.30053445882022"
"3299","-52.801381360227076","-52.801381360227076","-52.801381360227076"
"3300","-52.545892844990256","-52.545892844990256","-52.545892844990256"
"3301","-52.63475951006781","-52.63475951006781","-52.63475951006781"
"3302","-52.8157052566173","-52.8157052566173","-52.8157052566173"
"3303","-52.077277532609834","-52.077277532609834","-52.077277532609834"
"3304","-52.16521347134624","-52.16521347134624","-52.16521347134624"
"3305","-50.85555401709936","-50.85555401709936","-50.85555401709936"
"3306","-50.01889651943995","-50.01889651943995","-50.01889651943995"
"3307","-48.49958367821283","-48.49958367821283","-48.49958367821283"
"3308","-48.31619209235041","-48.31619209235041","-48.31619209235041"
"3309","-48.26022656050334","-48.26022656050334","-48.26022656050334"
"3310","-48.36675003463583","-48.36675003463583","-48.36675003463583"
"3311","-48.56021509997351","-48.56021509997351","-48.56021509997351"
"3312","-48.4151800491776","-48.4151800491776","-48.4151800491776"
"3313","-48.9565788116587","-48.9565788116587","-48.9565788116587"
"3314","-48.92405119107667","-48.92405119107667","-48.92405119107667"
"3315","-48.704451511602095","-48.704451511602095","-48.704451511602095"
"3316","-48.85798313351103","-48.85798313351103","-48.85798313351103"
"3317","-48.56245735189495","-48.56245735189495","-48.56245735189495"
"3318","-48.863207835411075","-48.863207835411075","-48.863207835411075"
"3319","-48.43327490672671","-48.43327490672671","-48.43327490672671"
"3320","-49.044665064940816","-49.044665064940816","-49.044665064940816"
"3321","-49.92157163187178","-49.92157163187178","-49.92157163187178"
"3322","-50.982786327102815","-50.982786327102815","-50.982786327102815"
"3323","-50.65128879507004","-50.65128879507004","-50.65128879507004"
"3324","-49.95053188290536","-49.95053188290536","-49.95053188290536"
"3325","-50.03825662928387","-50.03825662928387","-50.03825662928387"
"3326","-50.8550174477899","-50.8550174477899","-50.8550174477899"
"3327","-50.03917362424175","-50.03917362424175","-50.03917362424175"
"3328","-49.86567943090884","-49.86567943090884","-49.86567943090884"
"3329","-49.219341824204086","-49.219341824204086","-49.219341824204086"
"3330","-49.34255431709785","-49.34255431709785","-49.34255431709785"
"3331","-49.81937510068753","-49.81937510068753","-49.81937510068753"
"3332","-50.0857978413193","-50.0857978413193","-50.0857978413193"
"3333","-50.23589466688671","-50.23589466688671","-50.23589466688671"
"3334","-49.708372254077396","-49.708372254077396","-49.708372254077396"
"3335","-48.865300360080454","-48.865300360080454","-48.865300360080454"
"3336","-48.93040982672216","-48.93040982672216","-48.93040982672216"
"3337","-49.068230080992365","-49.068230080992365","-49.068230080992365"
"3338","-48.96035673236055","-48.96035673236055","-48.96035673236055"
"3339","-48.90902657338249","-48.90902657338249","-48.90902657338249"
"3340","-49.22703543166968","-49.22703543166968","-49.22703543166968"
"3341","-49.413848728428846","-49.413848728428846","-49.413848728428846"
"3342","-47.57406617762814","-47.57406617762814","-47.57406617762814"
"3343","-48.14157284890902","-48.14157284890902","-48.14157284890902"
"3344","-49.38885120916285","-49.38885120916285","-49.38885120916285"
"3345","-49.56689274929625","-49.56689274929625","-49.56689274929625"
"3346","-50.58024717532476","-50.58024717532476","-50.58024717532476"
"3347","-50.572143995410045","-50.572143995410045","-50.572143995410045"
"3348","-50.254864145741884","-50.254864145741884","-50.254864145741884"
"3349","-50.77370659959278","-50.77370659959278","-50.77370659959278"
"3350","-50.40605950553747","-50.40605950553747","-50.40605950553747"
"3351","-51.0068387626419","-51.0068387626419","-51.0068387626419"
"3352","-51.40968450862663","-51.40968450862663","-51.40968450862663"
"3353","-51.484664263332036","-51.484664263332036","-51.484664263332036"
"3354","-52.362070913156366","-52.362070913156366","-52.362070913156366"
"3355","-52.53251813350409","-52.53251813350409","-52.53251813350409"
"3356","-51.13336321918229","-51.13336321918229","-51.13336321918229"
"3357","-50.86531682089817","-50.86531682089817","-50.86531682089817"
"3358","-50.26532064299809","-50.26532064299809","-50.26532064299809"
"3359","-49.924593905499684","-49.924593905499684","-49.924593905499684"
"3360","-50.86833801280786","-50.86833801280786","-50.86833801280786"
"3361","-50.06056494918442","-50.06056494918442","-50.06056494918442"
"3362","-49.87409159460734","-49.87409159460734","-49.87409159460734"
"3363","-50.34711655085117","-50.34711655085117","-50.34711655085117"
"3364","-51.289896653088874","-51.289896653088874","-51.289896653088874"
"3365","-50.75290789200768","-50.75290789200768","-50.75290789200768"
"3366","-50.49239025996904","-50.49239025996904","-50.49239025996904"
"3367","-49.89007222728114","-49.89007222728114","-49.89007222728114"
"3368","-49.7138932862786","-49.7138932862786","-49.7138932862786"
"3369","-49.62031631994069","-49.62031631994069","-49.62031631994069"
"3370","-48.69210417985023","-48.69210417985023","-48.69210417985023"
"3371","-48.74062688568396","-48.74062688568396","-48.74062688568396"
"3372","-48.491109965739696","-48.491109965739696","-48.491109965739696"
"3373","-49.028787803923166","-49.028787803923166","-49.028787803923166"
"3374","-49.423613881283984","-49.423613881283984","-49.423613881283984"
"3375","-48.78878326850605","-48.78878326850605","-48.78878326850605"
"3376","-49.046325740338","-49.046325740338","-49.046325740338"
"3377","-48.99945730965696","-48.99945730965696","-48.99945730965696"
"3378","-49.09157705702116","-49.09157705702116","-49.09157705702116"
"3379","-49.472484122327074","-49.472484122327074","-49.472484122327074"
"3380","-48.89796288646809","-48.89796288646809","-48.89796288646809"
"3381","-49.128102790600394","-49.128102790600394","-49.128102790600394"
"3382","-48.58283463462958","-48.58283463462958","-48.58283463462958"
"3383","-49.798159561085434","-49.798159561085434","-49.798159561085434"
"3384","-49.898909608115574","-49.898909608115574","-49.898909608115574"
"3385","-50.31416147166637","-50.31416147166637","-50.31416147166637"
"3386","-51.54317787324995","-51.54317787324995","-51.54317787324995"
"3387","-51.313975514981514","-51.313975514981514","-51.313975514981514"
"3388","-51.323897128352634","-51.323897128352634","-51.323897128352634"
"3389","-51.068939323932184","-51.068939323932184","-51.068939323932184"
"3390","-50.3933523286028","-50.3933523286028","-50.3933523286028"
"3391","-50.43373233056199","-50.43373233056199","-50.43373233056199"
"3392","-50.40263836727384","-50.40263836727384","-50.40263836727384"
"3393","-50.15912140306017","-50.15912140306017","-50.15912140306017"
"3394","-50.18130592272272","-50.18130592272272","-50.18130592272272"
"3395","-49.94665626767067","-49.94665626767067","-49.94665626767067"
"3396","-49.77203368793767","-49.77203368793767","-49.77203368793767"
"3397","-49.38798773801009","-49.38798773801009","-49.38798773801009"
"3398","-49.393580229739","-49.393580229739","-49.393580229739"
"3399","-49.16910305574741","-49.16910305574741","-49.16910305574741"
"3400","-49.30799038049067","-49.30799038049067","-49.30799038049067"
"3401","-48.194892051344084","-48.194892051344084","-48.194892051344084"
"3402","-48.46678502741402","-48.46678502741402","-48.46678502741402"
"3403","-48.693589667345606","-48.693589667345606","-48.693589667345606"
"3404","-49.2783932764042","-49.2783932764042","-49.2783932764042"
"3405","-49.56910525228751","-49.56910525228751","-49.56910525228751"
"3406","-49.51706670604089","-49.51706670604089","-49.51706670604089"
"3407","-50.288947361992825","-50.288947361992825","-50.288947361992825"
"3408","-50.38185370469338","-50.38185370469338","-50.38185370469338"
"3409","-51.42806794406274","-51.42806794406274","-51.42806794406274"
"3410","-51.85479121827798","-51.85479121827798","-51.85479121827798"
"3411","-51.48698485189077","-51.48698485189077","-51.48698485189077"
"3412","-53.37100702675416","-53.37100702675416","-53.37100702675416"
"3413","-52.94450343912039","-52.94450343912039","-52.94450343912039"
"3414","-53.78628106318801","-53.78628106318801","-53.78628106318801"
"3415","-53.64572923306553","-53.64572923306553","-53.64572923306553"
"3416","-53.603465704193155","-53.603465704193155","-53.603465704193155"
"3417","-53.67621534682104","-53.67621534682104","-53.67621534682104"
"3418","-53.80929009250586","-53.80929009250586","-53.80929009250586"
"3419","-53.824605146084785","-53.824605146084785","-53.824605146084785"
"3420","-54.391169903726485","-54.391169903726485","-54.391169903726485"
"3421","-54.26067961883525","-54.26067961883525","-54.26067961883525"
"3422","-54.11156350573252","-54.11156350573252","-54.11156350573252"
