"Step","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MAX"
"7994","62.937099190087146","62.937099190087146","62.937099190087146"
"7997","61.53917398701511","61.53917398701511","61.53917398701511"
"8000","61.0716961879532","61.0716961879532","61.0716961879532"
"8003","61.09580500989511","61.09580500989511","61.09580500989511"
"8006","61.41077845753121","61.41077845753121","61.41077845753121"
"8009","60.496526880361664","60.496526880361664","60.496526880361664"
"8012","61.20412268690289","61.20412268690289","61.20412268690289"
"8015","59.61141223697592","59.61141223697592","59.61141223697592"
"8018","59.701566396445884","59.701566396445884","59.701566396445884"
"8021","58.51444952863185","58.51444952863185","58.51444952863185"
"8024","58.28970105331541","58.28970105331541","58.28970105331541"
"8027","58.429385963348494","58.429385963348494","58.429385963348494"
"8030","59.508385838386495","59.508385838386495","59.508385838386495"
"8033","60.15832505825679","60.15832505825679","60.15832505825679"
"8036","60.12009459678986","60.12009459678986","60.12009459678986"
"8039","60.15905135057956","60.15905135057956","60.15905135057956"
"8042","61.78327712277557","61.78327712277557","61.78327712277557"
"8045","61.24770828604334","61.24770828604334","61.24770828604334"
"8048","60.59862342249352","60.59862342249352","60.59862342249352"
"8051","59.612839125055146","59.612839125055146","59.612839125055146"
"8054","60.16193789832099","60.16193789832099","60.16193789832099"
"8057","60.57444922154039","60.57444922154039","60.57444922154039"
"8060","61.31785846232067","61.31785846232067","61.31785846232067"
"8063","63.008323494435224","63.008323494435224","63.008323494435224"
"8066","64.87666813404162","64.87666813404162","64.87666813404162"
"8069","64.08280616084568","64.08280616084568","64.08280616084568"
"8072","63.3745870074019","63.3745870074019","63.3745870074019"
"8075","63.879645111831216","63.879645111831216","63.879645111831216"
"8078","64.70624925837446","64.70624925837446","64.70624925837446"
"8081","65.76903985828395","65.76903985828395","65.76903985828395"
"8084","66.62842696567968","66.62842696567968","66.62842696567968"
"8087","67.59354630423705","67.59354630423705","67.59354630423705"
"8090","68.3584638405193","68.3584638405193","68.3584638405193"
"8093","67.65804124803596","67.65804124803596","67.65804124803596"
"8096","66.90797711546622","66.90797711546622","66.90797711546622"
"8099","67.48599857863745","67.48599857863745","67.48599857863745"
"8102","67.62150123474616","67.62150123474616","67.62150123474616"
"8105","67.88342311279847","67.88342311279847","67.88342311279847"
"8108","67.89825297860156","67.89825297860156","67.89825297860156"
"8111","69.0330628516353","69.0330628516353","69.0330628516353"
"8114","69.8515255711599","69.8515255711599","69.8515255711599"
"8117","70.4264375303601","70.4264375303601","70.4264375303601"
"8120","70.3961576722462","70.3961576722462","70.3961576722462"
"8123","70.49639814935664","70.49639814935664","70.49639814935664"
"8126","70.54046336430598","70.54046336430598","70.54046336430598"
"8129","70.03996947531249","70.03996947531249","70.03996947531249"
"8132","70.43416529297916","70.43416529297916","70.43416529297916"
"8135","69.70503706713613","69.70503706713613","69.70503706713613"
"8138","70.875599459986","70.875599459986","70.875599459986"
"8141","70.59019545868972","70.59019545868972","70.59019545868972"
"8144","70.31194359147611","70.31194359147611","70.31194359147611"
"8147","71.41112357318028","71.41112357318028","71.41112357318028"
"8150","72.0150147821221","72.0150147821221","72.0150147821221"
"8153","72.65365262287106","72.65365262287106","72.65365262287106"
"8156","72.83869798491232","72.83869798491232","72.83869798491232"
"8159","72.93760062109831","72.93760062109831","72.93760062109831"
"8162","72.39096151223248","72.39096151223248","72.39096151223248"
"8165","72.6233187269071","72.6233187269071","72.6233187269071"
"8168","72.96186805385169","72.96186805385169","72.96186805385169"
"8171","73.49024060098313","73.49024060098313","73.49024060098313"
"8174","74.77674411102984","74.77674411102984","74.77674411102984"
"8177","74.45306959996046","74.45306959996046","74.45306959996046"
"8180","74.95393576505901","74.95393576505901","74.95393576505901"
"8183","73.87363486632705","73.87363486632705","73.87363486632705"
"8186","73.86626026315436","73.86626026315436","73.86626026315436"
"8189","73.76913918378165","73.76913918378165","73.76913918378165"
"8192","72.51487626266675","72.51487626266675","72.51487626266675"
"8195","73.81640982575023","73.81640982575023","73.81640982575023"
"8198","75.02417492398747","75.02417492398747","75.02417492398747"
"8201","75.06259340546778","75.06259340546778","75.06259340546778"
"8204","74.91429610621597","74.91429610621597","74.91429610621597"
"8207","75.22522290430476","75.22522290430476","75.22522290430476"
"8210","75.8453400880567","75.8453400880567","75.8453400880567"
"8213","75.61525865432526","75.61525865432526","75.61525865432526"
"8216","74.54420107450163","74.54420107450163","74.54420107450163"
"8219","72.48237214565869","72.48237214565869","72.48237214565869"
"8222","73.1790394247714","73.1790394247714","73.1790394247714"
"8225","73.55178983909941","73.55178983909941","73.55178983909941"
"8228","73.90782683455797","73.90782683455797","73.90782683455797"
"8231","75.24649424445097","75.24649424445097","75.24649424445097"
"8234","76.36222077009947","76.36222077009947","76.36222077009947"
"8237","76.35363119301796","76.35363119301796","76.35363119301796"
"8240","75.2535878562308","75.2535878562308","75.2535878562308"
"8243","75.03890238655468","75.03890238655468","75.03890238655468"
"8246","74.83277805546047","74.83277805546047","74.83277805546047"
"8249","75.66900760214965","75.66900760214965","75.66900760214965"
"8252","77.5848460543571","77.5848460543571","77.5848460543571"
"8255","76.83169092862903","76.83169092862903","76.83169092862903"
"8258","76.90626013127844","76.90626013127844","76.90626013127844"
"8261","76.00836746335682","76.00836746335682","76.00836746335682"
"8264","74.12043401583357","74.12043401583357","74.12043401583357"
"8267","74.08187849991018","74.08187849991018","74.08187849991018"
"8270","74.77493640368819","74.77493640368819","74.77493640368819"
"8273","75.98557104024137","75.98557104024137","75.98557104024137"
"8276","76.40724001377959","76.40724001377959","76.40724001377959"
"8279","76.13914884680314","76.13914884680314","76.13914884680314"
"8282","76.81454801256592","76.81454801256592","76.81454801256592"
"8285","76.70999820671207","76.70999820671207","76.70999820671207"
"8288","76.27056214562407","76.27056214562407","76.27056214562407"
"8291","75.88247733361831","75.88247733361831","75.88247733361831"
"8294","74.13438446145547","74.13438446145547","74.13438446145547"
"8297","73.08046713498744","73.08046713498744","73.08046713498744"
"8300","72.74066044597707","72.74066044597707","72.74066044597707"
"8303","71.95371460044352","71.95371460044352","71.95371460044352"
"8306","70.29414481238977","70.29414481238977","70.29414481238977"
"8309","70.30250321377169","70.30250321377169","70.30250321377169"
"8312","70.49121694828979","70.49121694828979","70.49121694828979"
"8315","69.8357910162283","69.8357910162283","69.8357910162283"
"8318","70.24849237292183","70.24849237292183","70.24849237292183"
"8321","71.0241113670166","71.0241113670166","71.0241113670166"
"8324","70.59854803750389","70.59854803750389","70.59854803750389"
"8327","71.047193300745","71.047193300745","71.047193300745"
"8330","71.9813723026157","71.9813723026157","71.9813723026157"
"8333","72.18790559573256","72.18790559573256","72.18790559573256"
"8336","72.48363895289245","72.48363895289245","72.48363895289245"
"8339","73.86498794205599","73.86498794205599","73.86498794205599"
"8342","73.74228392793879","73.74228392793879","73.74228392793879"
"8345","75.65829379188658","75.65829379188658","75.65829379188658"
"8348","75.85909348464187","75.85909348464187","75.85909348464187"
"8351","75.19278141194778","75.19278141194778","75.19278141194778"
"8354","76.98328278179856","76.98328278179856","76.98328278179856"
"8357","76.18346280883843","76.18346280883843","76.18346280883843"
"8360","75.67168336193946","75.67168336193946","75.67168336193946"
"8363","76.18356291215903","76.18356291215903","76.18356291215903"
"8366","75.98395975434028","75.98395975434028","75.98395975434028"
"8369","75.54926645663264","75.54926645663264","75.54926645663264"
"8372","74.83700698884785","74.83700698884785","74.83700698884785"
"8375","75.09626515580634","75.09626515580634","75.09626515580634"
"8378","75.58205982881356","75.58205982881356","75.58205982881356"
"8381","75.06768819888492","75.06768819888492","75.06768819888492"
"8384","75.34215948425056","75.34215948425056","75.34215948425056"
"8387","74.78589535689675","74.78589535689675","74.78589535689675"
"8390","74.27795999436728","74.27795999436728","74.27795999436728"
"8393","74.96631044035999","74.96631044035999","74.96631044035999"
"8396","75.23593405082234","75.23593405082234","75.23593405082234"
"8399","75.8501483768368","75.8501483768368","75.8501483768368"
"8402","75.94698253852977","75.94698253852977","75.94698253852977"
"8405","76.81689736919935","76.81689736919935","76.81689736919935"
"8408","77.14906996307973","77.14906996307973","77.14906996307973"
"8411","76.67754920068995","76.67754920068995","76.67754920068995"
"8414","77.61702203533412","77.61702203533412","77.61702203533412"
"8417","76.84810312628385","76.84810312628385","76.84810312628385"
"8420","78.16071914004084","78.16071914004084","78.16071914004084"
"8423","77.85165944496669","77.85165944496669","77.85165944496669"
"8426","76.54114510444228","76.54114510444228","76.54114510444228"
"8429","78.1213925629986","78.1213925629986","78.1213925629986"
"8432","77.93441534227188","77.93441534227188","77.93441534227188"
"8435","76.09978108265632","76.09978108265632","76.09978108265632"
"8438","76.32305932932854","76.32305932932854","76.32305932932854"
"8441","77.45512314504926","77.45512314504926","77.45512314504926"
"8444","77.8771897838612","77.8771897838612","77.8771897838612"
"8447","76.59148349060337","76.59148349060337","76.59148349060337"
"8450","76.52141047669187","76.52141047669187","76.52141047669187"
"8453","75.57550690171408","75.57550690171408","75.57550690171408"
"8456","75.4969686799413","75.4969686799413","75.4969686799413"
"8459","75.40777681759307","75.40777681759307","75.40777681759307"
"8462","75.58763016318866","75.58763016318866","75.58763016318866"
"8465","76.14651257100863","76.14651257100863","76.14651257100863"
"8468","75.81790017830383","75.81790017830383","75.81790017830383"
"8471","75.64227731796113","75.64227731796113","75.64227731796113"
"8474","75.8934095648679","75.8934095648679","75.8934095648679"
"8477","77.56626485242272","77.56626485242272","77.56626485242272"
"8480","78.58222337742654","78.58222337742654","78.58222337742654"
"8483","78.91989522188534","78.91989522188534","78.91989522188534"
"8486","78.85614268974624","78.85614268974624","78.85614268974624"
"8489","78.89354820398044","78.89354820398044","78.89354820398044"
"8492","79.64735079460766","79.64735079460766","79.64735079460766"
"8495","77.69221167308139","77.69221167308139","77.69221167308139"
"8498","76.91463816939408","76.91463816939408","76.91463816939408"
"8501","78.03965894462983","78.03965894462983","78.03965894462983"
"8504","77.7261292658866","77.7261292658866","77.7261292658866"
"8507","77.50417088905684","77.50417088905684","77.50417088905684"
"8510","78.1438597197394","78.1438597197394","78.1438597197394"
"8513","79.96125933732377","79.96125933732377","79.96125933732377"
"8516","80.66146042657489","80.66146042657489","80.66146042657489"
"8519","79.64555030475199","79.64555030475199","79.64555030475199"
"8522","79.59364316521815","79.59364316521815","79.59364316521815"
"8525","80.27743141100582","80.27743141100582","80.27743141100582"
"8528","78.3527599121067","78.3527599121067","78.3527599121067"
"8531","78.35843025045845","78.35843025045845","78.35843025045845"
"8534","78.11130148032449","78.11130148032449","78.11130148032449"
"8537","75.540989614626","75.540989614626","75.540989614626"
"8540","74.67902637837726","74.67902637837726","74.67902637837726"
"8543","75.9812646743383","75.9812646743383","75.9812646743383"
"8546","75.04383467339119","75.04383467339119","75.04383467339119"
"8549","76.35872827413331","76.35872827413331","76.35872827413331"
"8552","76.61140548317287","76.61140548317287","76.61140548317287"
"8555","76.26698640818324","76.26698640818324","76.26698640818324"
"8558","75.61439209270524","75.61439209270524","75.61439209270524"
