"Step","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"3121","-26.314939825210207","-26.314939825210207","-26.314939825210207"
"3128","-27.38610910743418","-27.38610910743418","-27.38610910743418"
"3135","-27.055519256775334","-27.055519256775334","-27.055519256775334"
"3142","-27.24953289760102","-27.24953289760102","-27.24953289760102"
"3149","-26.584955177619726","-26.584955177619726","-26.584955177619726"
"3156","-26.988367719631174","-26.988367719631174","-26.988367719631174"
"3163","-28.440226678883143","-28.440226678883143","-28.440226678883143"
"3170","-28.11734521926444","-28.11734521926444","-28.11734521926444"
"3177","-27.84839069164033","-27.84839069164033","-27.84839069164033"
"3184","-27.235849187114336","-27.235849187114336","-27.235849187114336"
"3191","-27.117491369462183","-27.117491369462183","-27.117491369462183"
"3198","-25.34580195631255","-25.34580195631255","-25.34580195631255"
"3205","-26.21037763484752","-26.21037763484752","-26.21037763484752"
"3212","-26.870836395426252","-26.870836395426252","-26.870836395426252"
"3219","-26.690829176732333","-26.690829176732333","-26.690829176732333"
"3226","-26.28680162213949","-26.28680162213949","-26.28680162213949"
"3233","-25.9917900086396","-25.9917900086396","-25.9917900086396"
"3240","-25.57234601320481","-25.57234601320481","-25.57234601320481"
"3247","-24.585408086908114","-24.585408086908114","-24.585408086908114"
"3254","-23.74919564687359","-23.74919564687359","-23.74919564687359"
"3261","-24.19735205911947","-24.19735205911947","-24.19735205911947"
"3268","-25.287634137700184","-25.287634137700184","-25.287634137700184"
"3275","-25.544844481806763","-25.544844481806763","-25.544844481806763"
"3282","-24.725950452161843","-24.725950452161843","-24.725950452161843"
"3289","-24.00784565069872","-24.00784565069872","-24.00784565069872"
"3296","-22.888838064293036","-22.888838064293036","-22.888838064293036"
"3303","-22.686765716628805","-22.686765716628805","-22.686765716628805"
"3310","-22.101617568156342","-22.101617568156342","-22.101617568156342"
"3317","-21.366522771494264","-21.366522771494264","-21.366522771494264"
"3324","-21.43837303271135","-21.43837303271135","-21.43837303271135"
"3331","-21.537625297050848","-21.537625297050848","-21.537625297050848"
"3338","-21.250638951335326","-21.250638951335326","-21.250638951335326"
"3345","-20.975355637153207","-20.975355637153207","-20.975355637153207"
"3352","-20.990611459515705","-20.990611459515705","-20.990611459515705"
"3359","-22.039858397194592","-22.039858397194592","-22.039858397194592"
"3366","-21.363159899826336","-21.363159899826336","-21.363159899826336"
"3373","-21.116761147380977","-21.116761147380977","-21.116761147380977"
"3380","-21.595952430981086","-21.595952430981086","-21.595952430981086"
"3387","-20.682993732459014","-20.682993732459014","-20.682993732459014"
"3394","-21.18096287870269","-21.18096287870269","-21.18096287870269"
"3401","-20.4036651583519","-20.4036651583519","-20.4036651583519"
"3408","-19.469043525710674","-19.469043525710674","-19.469043525710674"
"3415","-18.77054583270226","-18.77054583270226","-18.77054583270226"
"3422","-18.938389332170388","-18.938389332170388","-18.938389332170388"
"3429","-19.343738810361252","-19.343738810361252","-19.343738810361252"
"3436","-20.639822825534484","-20.639822825534484","-20.639822825534484"
"3443","-19.86991332440976","-19.86991332440976","-19.86991332440976"
"3450","-18.90098629796837","-18.90098629796837","-18.90098629796837"
"3457","-18.340542177313406","-18.340542177313406","-18.340542177313406"
"3464","-18.4497878692504","-18.4497878692504","-18.4497878692504"
"3471","-18.43731392816022","-18.43731392816022","-18.43731392816022"
"3478","-16.845538890238515","-16.845538890238515","-16.845538890238515"
"3485","-17.18902255942018","-17.18902255942018","-17.18902255942018"
"3492","-16.743384440403165","-16.743384440403165","-16.743384440403165"
"3499","-15.425129919349768","-15.425129919349768","-15.425129919349768"
"3506","-14.083045717283563","-14.083045717283563","-14.083045717283563"
"3513","-14.518375760909697","-14.518375760909697","-14.518375760909697"
"3520","-15.078913203807874","-15.078913203807874","-15.078913203807874"
"3527","-15.36882939889779","-15.36882939889779","-15.36882939889779"
"3534","-14.624327829397277","-14.624327829397277","-14.624327829397277"
"3541","-13.186566962234743","-13.186566962234743","-13.186566962234743"
"3548","-13.004713890794001","-13.004713890794001","-13.004713890794001"
"3555","-13.114317366215419","-13.114317366215419","-13.114317366215419"
"3562","-14.017888294458132","-14.017888294458132","-14.017888294458132"
"3569","-12.832058624858533","-12.832058624858533","-12.832058624858533"
"3576","-12.628192884383884","-12.628192884383884","-12.628192884383884"
"3583","-13.546576259633136","-13.546576259633136","-13.546576259633136"
"3590","-13.04663235625764","-13.04663235625764","-13.04663235625764"
"3597","-12.712912830044559","-12.712912830044559","-12.712912830044559"
"3604","-13.017114711373797","-13.017114711373797","-13.017114711373797"
"3611","-12.496928108762557","-12.496928108762557","-12.496928108762557"
"3618","-11.752921549735358","-11.752921549735358","-11.752921549735358"
"3625","-12.289636189867405","-12.289636189867405","-12.289636189867405"
"3632","-12.564697153298036","-12.564697153298036","-12.564697153298036"
"3639","-11.865405327783654","-11.865405327783654","-11.865405327783654"
"3646","-12.986569095305846","-12.986569095305846","-12.986569095305846"
"3653","-13.42053684541799","-13.42053684541799","-13.42053684541799"
"3660","-12.018414102849086","-12.018414102849086","-12.018414102849086"
"3667","-12.800909794214657","-12.800909794214657","-12.800909794214657"
"3674","-12.677170098483094","-12.677170098483094","-12.677170098483094"
"3681","-12.848488834061362","-12.848488834061362","-12.848488834061362"
"3688","-12.840756365667424","-12.840756365667424","-12.840756365667424"
"3695","-12.502880467356652","-12.502880467356652","-12.502880467356652"
"3702","-12.041759914098284","-12.041759914098284","-12.041759914098284"
"3709","-11.32154296009649","-11.32154296009649","-11.32154296009649"
"3716","-11.47217149629379","-11.47217149629379","-11.47217149629379"
"3723","-10.950089960382847","-10.950089960382847","-10.950089960382847"
"3730","-10.476861965980593","-10.476861965980593","-10.476861965980593"
"3737","-11.658101443961096","-11.658101443961096","-11.658101443961096"
"3744","-11.937207577470804","-11.937207577470804","-11.937207577470804"
"3751","-12.082854600204524","-12.082854600204524","-12.082854600204524"
"3758","-11.547993910084633","-11.547993910084633","-11.547993910084633"
"3765","-11.183262838961541","-11.183262838961541","-11.183262838961541"
"3772","-10.602954909818783","-10.602954909818783","-10.602954909818783"
"3779","-9.109366320495203","-9.109366320495203","-9.109366320495203"
"3786","-8.31161933614934","-8.31161933614934","-8.31161933614934"
"3793","-8.356114879477634","-8.356114879477634","-8.356114879477634"
"3800","-9.56315999682981","-9.56315999682981","-9.56315999682981"
"3807","-9.47461817234791","-9.47461817234791","-9.47461817234791"
"3814","-10.101659470194706","-10.101659470194706","-10.101659470194706"
"3821","-10.362047083056513","-10.362047083056513","-10.362047083056513"
"3828","-10.41258615232677","-10.41258615232677","-10.41258615232677"
"3835","-10.107521916876065","-10.107521916876065","-10.107521916876065"
"3842","-8.609859539601837","-8.609859539601837","-8.609859539601837"
"3849","-9.210982739508752","-9.210982739508752","-9.210982739508752"
"3856","-9.254200910288311","-9.254200910288311","-9.254200910288311"
"3863","-8.948815527279251","-8.948815527279251","-8.948815527279251"
"3870","-9.055772112587036","-9.055772112587036","-9.055772112587036"
"3877","-9.4967308981033","-9.4967308981033","-9.4967308981033"
"3884","-9.186385297891478","-9.186385297891478","-9.186385297891478"
"3891","-9.947614502106964","-9.947614502106964","-9.947614502106964"
"3898","-9.54364894310019","-9.54364894310019","-9.54364894310019"
"3905","-8.695901373367818","-8.695901373367818","-8.695901373367818"
"3912","-7.839133624443902","-7.839133624443902","-7.839133624443902"
"3919","-7.587481682791375","-7.587481682791375","-7.587481682791375"
"3926","-7.604139551993322","-7.604139551993322","-7.604139551993322"
"3933","-6.495164813904921","-6.495164813904921","-6.495164813904921"
"3940","-5.729684187908904","-5.729684187908904","-5.729684187908904"
"3947","-5.379446987657081","-5.379446987657081","-5.379446987657081"
"3954","-4.96822746261953","-4.96822746261953","-4.96822746261953"
"3961","-5.429072484547838","-5.429072484547838","-5.429072484547838"
"3968","-5.637599841237889","-5.637599841237889","-5.637599841237889"
"3975","-6.955231352653332","-6.955231352653332","-6.955231352653332"
"3982","-7.6304108784452644","-7.6304108784452644","-7.6304108784452644"
"3989","-8.04587482036682","-8.04587482036682","-8.04587482036682"
"3996","-7.803761854784434","-7.803761854784434","-7.803761854784434"
"4003","-9.074670450073107","-9.074670450073107","-9.074670450073107"
"4010","-10.743962358713201","-10.743962358713201","-10.743962358713201"
"4017","-10.104087338875114","-10.104087338875114","-10.104087338875114"
"4024","-9.778112860275701","-9.778112860275701","-9.778112860275701"
"4031","-9.705536625802274","-9.705536625802274","-9.705536625802274"
"4038","-8.778022157992318","-8.778022157992318","-8.778022157992318"
"4045","-9.088301074518476","-9.088301074518476","-9.088301074518476"
"4052","-8.88432512329007","-8.88432512329007","-8.88432512329007"
"4059","-9.81560714911285","-9.81560714911285","-9.81560714911285"
"4066","-10.258728553187558","-10.258728553187558","-10.258728553187558"
"4073","-10.483766660898969","-10.483766660898969","-10.483766660898969"
"4080","-10.491467788375333","-10.491467788375333","-10.491467788375333"
"4087","-11.105929930670898","-11.105929930670898","-11.105929930670898"
"4094","-11.517116069197105","-11.517116069197105","-11.517116069197105"
"4101","-11.158597222350208","-11.158597222350208","-11.158597222350208"
"4108","-10.368763924313079","-10.368763924313079","-10.368763924313079"
"4115","-11.059589574996146","-11.059589574996146","-11.059589574996146"
"4122","-10.946501182723209","-10.946501182723209","-10.946501182723209"
"4129","-11.193398145158456","-11.193398145158456","-11.193398145158456"
"4136","-10.160131541124704","-10.160131541124704","-10.160131541124704"
"4143","-9.89964925338846","-9.89964925338846","-9.89964925338846"
"4150","-10.544785153157244","-10.544785153157244","-10.544785153157244"
"4157","-10.948717716992714","-10.948717716992714","-10.948717716992714"
"4164","-10.763853215943593","-10.763853215943593","-10.763853215943593"
"4171","-9.717610504956905","-9.717610504956905","-9.717610504956905"
"4178","-9.480489780181859","-9.480489780181859","-9.480489780181859"
"4185","-9.718358562480882","-9.718358562480882","-9.718358562480882"
"4192","-9.852876639182478","-9.852876639182478","-9.852876639182478"
"4199","-9.279906190636897","-9.279906190636897","-9.279906190636897"
"4206","-10.144837001414183","-10.144837001414183","-10.144837001414183"
"4213","-10.223729201445492","-10.223729201445492","-10.223729201445492"
"4220","-9.887034346655199","-9.887034346655199","-9.887034346655199"
"4227","-9.546936980815254","-9.546936980815254","-9.546936980815254"
"4234","-9.690569784180564","-9.690569784180564","-9.690569784180564"
"4241","-9.597212225139334","-9.597212225139334","-9.597212225139334"
"4248","-9.600620901450117","-9.600620901450117","-9.600620901450117"
"4255","-9.723192848841695","-9.723192848841695","-9.723192848841695"
"4262","-10.174503518060632","-10.174503518060632","-10.174503518060632"
"4269","-10.265476568876073","-10.265476568876073","-10.265476568876073"
"4276","-10.976846902475694","-10.976846902475694","-10.976846902475694"
"4283","-10.6700651140599","-10.6700651140599","-10.6700651140599"
"4290","-10.483396738002131","-10.483396738002131","-10.483396738002131"
"4297","-10.168105790703684","-10.168105790703684","-10.168105790703684"
"4304","-11.83979440295403","-11.83979440295403","-11.83979440295403"
"4311","-11.227784551636685","-11.227784551636685","-11.227784551636685"
"4318","-10.621510415344535","-10.621510415344535","-10.621510415344535"
"4325","-9.755341235079221","-9.755341235079221","-9.755341235079221"
"4332","-8.505805975579285","-8.505805975579285","-8.505805975579285"
"4339","-8.356777351887846","-8.356777351887846","-8.356777351887846"
"4346","-8.446261016154972","-8.446261016154972","-8.446261016154972"
"4353","-8.949190739874672","-8.949190739874672","-8.949190739874672"
"4360","-8.603454877248467","-8.603454877248467","-8.603454877248467"
"4367","-10.566287627357195","-10.566287627357195","-10.566287627357195"
"4374","-12.82861029059281","-12.82861029059281","-12.82861029059281"
"4381","-12.840352433519763","-12.840352433519763","-12.840352433519763"
"4388","-13.97411545024006","-13.97411545024006","-13.97411545024006"
"4395","-13.746301021077388","-13.746301021077388","-13.746301021077388"
"4402","-14.483424932168257","-14.483424932168257","-14.483424932168257"
"4409","-15.248423499129707","-15.248423499129707","-15.248423499129707"
"4416","-15.243613635389817","-15.243613635389817","-15.243613635389817"
"4423","-14.76087698359337","-14.76087698359337","-14.76087698359337"
"4430","-15.889852150871445","-15.889852150871445","-15.889852150871445"
"4437","-14.28295808935675","-14.28295808935675","-14.28295808935675"
"4444","-14.399053960879494","-14.399053960879494","-14.399053960879494"
"4451","-13.927243138416543","-13.927243138416543","-13.927243138416543"
"4458","-13.56132144775928","-13.56132144775928","-13.56132144775928"
"4465","-13.781673692917247","-13.781673692917247","-13.781673692917247"
